,Unnamed: 0.1,Unnamed: 0,Close,High,Low,Open,Volume,MA_5,MA_15,MA_20,MA_25,MA_30,Normalized_Close,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,Stock_Movement_Label
0,0,0,1790.66650390625,1808.128885133036,1766.391763083003,1769.2221647405245,499335,0.0,0.0,0.0,0.0,0.0,-2.07178473156911,0.0,-0.0119756186419669,0.0097518891366386,-0.013556260068691,11.0,
1,1,1,1802.707763671875,1805.5382823435075,1784.6217015725329,1794.4082898608708,208532,0.0,0.0,0.0,0.0,0.0,-2.058961180820585,0.0067244569211283,-0.0046038930869745,0.0015701483782746,-0.0100327199248885,11.0,
2,2,2,1797.71875,1810.5277063740093,1781.7434821073325,1802.3721761651177,328250,0.0,0.0,0.0,0.0,0.0,-2.064274318420109,-0.0027675110588712,0.0025885173446167,0.0071251169706105,-0.008886411121132,11.0,
3,3,3,1790.618408203125,1802.467889047084,1776.9939238286065,1802.467889047084,277859,0.0,0.0,0.0,0.0,0.0,-2.0718359519315817,-0.0039496399516748,0.0066175354780642,0.0066175354780642,-0.0076088150954455,11.0,
4,4,4,1822.041259765625,1825.0156059593287,1793.352961634808,1794.216511722864,381703,1800.750537109375,0.0,0.0,0.0,0.0,-2.038371635114382,0.0175486029957843,-0.015271195365982,0.001632425269056,-0.0157451418715443,11.0,
5,5,5,1826.215087890625,1836.2895663989448,1815.373100341371,1822.47311530573,362279,1807.86025390625,0.0,0.0,0.0,0.0,-2.0339266436584755,0.0022907429250734,-0.0020490316883851,0.0055165892424842,-0.0059368623231436,11.0,1.0
6,6,6,1815.324951171875,1848.33088279966,1810.623504776421,1827.7981141556145,420979,1810.38369140625,0.0,0.0,0.0,0.0,-2.0455242857316023,-0.0059632278754901,0.0068710359408035,0.0181818310856567,-0.0025898649122951,11.0,0.0
7,7,7,1794.9842529296875,1823.8644008771764,1792.2976785108622,1815.325057678025,393410,1809.8367919921875,0.0,0.0,0.0,0.0,-2.0671864690285484,-0.0112049901749307,0.0113320240637981,0.0160893600600406,-0.0014967119708378,11.0,0.0
8,8,8,1779.96826171875,1814.029589621852,1769.2220823598511,1796.231299600632,460611,1807.7067626953128,0.0,0.0,0.0,0.0,-2.08317801219603,-0.0083655281022265,0.0091367010477918,0.0191359186765567,-0.006037287062929,11.0,0.0
9,9,9,1820.5540771484373,1825.3035441990344,1777.9055004178483,1779.8244486104204,294035,1807.409326171875,0.0,0.0,0.0,0.0,-2.0399554363224808,0.0228014264650413,-0.0223721058601085,0.0026088030617779,-0.0234261521071595,11.0,1.0
10,10,10,1833.0753173828125,1837.1050618619424,1808.704651162274,1819.6426796213048,200949,1808.7813720703125,0.0,0.0,0.0,0.0,-2.0266207219566006,0.0068777084908058,-0.0073279246270608,0.0021983518303454,-0.0132949617451255,11.0,1.0
11,11,11,1840.607177734375,1856.582445457156,1816.9561169554404,1832.595592156676,434503,1813.8378173828123,0.0,0.0,0.0,0.0,-2.018599535193004,0.004108865729705,-0.0043526862627801,0.0086793466395396,-0.0128495971682817,11.0,1.0
12,12,12,1867.856201171875,1872.701592218406,1826.0231539037943,1840.6071133510247,527383,1828.41220703125,0.0,0.0,0.0,0.0,-1.9895802098317112,0.0148043666063723,-0.014588429132689,0.0025940921166687,-0.0223962889872544,11.0,1.0
13,13,13,1881.8165283203125,1913.5750964097963,1857.58980820756,1876.7312689324744,829522,1848.7818603515625,0.0,0.0,0.0,0.0,-1.974712914620204,0.0074739838857396,-0.0027023141264346,0.0168765485962816,-0.0128741137874782,11.0,1.0
14,14,14,1879.753662109375,1894.961302811072,1857.301945274194,1882.0084027665407,350522,1860.62177734375,1822.9272135416663,0.0,0.0,0.0,-1.9769098001669207,-0.0010962100608069,0.001199487306563,0.0080902306553465,-0.0119439675994496,11.0,0.0
15,15,15,1873.18115234375,1903.5964315427727,1869.0553672607468,1889.204321425262,322232,1868.6429443359373,1828.4281901041663,0.0,0.0,0.0,-1.9839093097004068,-0.0034964739785369,0.0085539879906775,0.0162372332013733,-0.0022025553042965,11.0,0.0
16,16,16,1892.802490234375,1940.0565886472723,1882.8719569367308,1914.0548645188453,910769,1879.0820068359376,1834.434505208333,0.0,0.0,0.0,-1.963013221824894,0.0104748747157072,0.0112279936201051,0.024965150171081,-0.005246470959796,11.0,1.0
17,17,17,1881.8165283203125,1916.021684998689,1875.0041687681864,1898.799172401517,565885,1881.874072265625,1840.0410237630208,0.0,0.0,0.0,-1.974712914620204,-0.0058040719888857,0.0090246014027535,0.0181766692786504,-0.0036200976288621,11.0,0.0
18,18,18,1883.11181640625,1909.3534089284203,1867.3283976011785,1882.536155386007,519051,1882.1331298828125,1846.2072509765624,0.0,0.0,0.0,-1.973333474858312,0.0006883179451578,-0.0003056966746358,0.0139352280058706,-0.0083815621927288,11.0,1.0
19,19,19,1941.01611328125,1995.1303590729988,1851.78502156837,1870.9745036571608,1730330,1894.3856201171875,1854.138907877604,1840.791815185547,0.0,0.0,-1.9116672784646445,0.0307492610744194,-0.0360850222441917,0.0278793387759515,-0.0459713297083539,11.0,1.0
20,20,20,2001.4149169921875,2010.0982042944263,1929.5023813060104,1941.016070304356,890175,1920.032373046875,1865.818896484375,1851.329235839844,0.0,0.0,-1.847344513271216,0.031117105776538,-0.0301780736093452,0.0043385742898771,-0.0359308482592156,11.0,1.0
21,21,21,2004.2930908203125,2026.840728980745,1992.0117772282936,2000.5032155107456,628865,1942.3304931640623,1878.4167724609367,1861.4085021972653,0.0,0.0,-1.8442793515799616,0.0014380695395487,-0.0018908787975792,0.011249671150243,-0.0061275038307856,11.0,1.0
22,22,22,2059.894775390625,2072.463979334301,2000.503424496304,2000.503424496304,1068378,1977.946142578125,1896.0774739583333,1874.5173034667969,0.0,0.0,-1.78506536253985,0.0277412943371251,-0.0288322256087368,0.0061018669952654,-0.0288322256087368,11.0,1.0
23,23,23,2035.81201171875,2091.6053319880475,2026.4091195231608,2071.5043982246702,984894,2008.486181640625,1913.133723958333,1886.7769836425784,0.0,0.0,-1.810712724038739,-0.0116912591650746,0.0175322604938295,0.0274059294021915,-0.0046187428610615,11.0,0.0
24,24,24,2068.434326171875,2085.704860093299,2035.8122065425184,2048.5252384569,591980,2033.96982421875,1929.659073893229,1899.096636962891,1879.4274169921875,0.0,-1.7759710181818305,0.0160242273183089,-0.0096251969245847,0.0083495684165071,-0.015771407008958,11.0,1.0
25,25,25,2059.46337890625,2101.2485277573264,2049.149031110181,2081.33943782538,660382,2045.5795166015623,1944.751611328125,1910.759051513672,1890.179291992188,0.0,-1.7855247857910543,-0.0043370713549449,0.0106222131178401,0.0202893381251905,-0.0050082695821213,11.0,0.0
