date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-01-28,264.06317138671875,273.1346670950923,261.91900429392325,268.0216489147491,21536111.0,,,2.517014936213024,-0.0085153928487658,0.0149906460156581,0.0343535058703374,-0.0081199020731875,Financial Services,9.0,259.6346405029297,255.09889526367184,,,,
2020-01-29,259.8985290527344,270.8255566544266,258.702738676022,267.8567055767683,18340841.0,,,2.4210287050758805,-0.0157713864910199,0.0306203215271725,0.0420434376505265,-0.0046009893979419,Financial Services,9.0,262.7436889648437,255.40402526855468,,,,
2020-01-30,253.9608459472656,262.6612358933388,251.32185132811577,261.42419569558945,18355469.0,,,2.2841776198506656,-0.0228461589494566,0.0293877968491,0.0342587847099853,-0.0103913444188866,Financial Services,9.0,262.0592041015625,255.44113464355468,255.72565612792968,,,
2020-01-31,252.68258666992188,258.9501742457109,251.1156897759746,257.2183348926318,19044252.0,,,2.254716436726464,-0.0050332927210723,0.0179503791000641,0.0248041927162014,-0.0062010481790504,Financial Services,9.0,259.3872436523437,255.58545684814453,255.30231831868488,,,
2020-02-03,211.6134185791016,237.5084539029226,206.33545732875496,229.509026677831,36677599.0,,,1.3081586426015066,-0.1625326407809366,0.0845674542705807,0.1223695335470487,-0.0249415244353877,Financial Services,9.0,248.44371032714844,252.46815643310543,252.1740254720052,,,
2020-02-04,228.313232421875,233.5499579702705,212.1906996203328,214.41733816294413,40300816.0,,,1.6930541661328509,0.0789166110301791,-0.0608632890504312,0.0229365836261261,-0.0706158492458781,Financial Services,9.0,241.2937225341797,250.46418151855468,250.4971710205078,,,
2020-02-05,228.18951416015625,234.3333947112935,223.90116563504185,230.0862817997519,23211607.0,,,1.6902027208674757,-0.0005418795065287,0.00831224715376,0.0269244648412068,-0.0187929254369882,Financial Services,9.0,234.9519195556641,248.8478042602539,248.58665669759117,,,
2020-02-06,263.0323486328125,269.1762153362959,221.17972365260923,225.0557303288388,116235900.0,250.9857971191406,,2.493256643619573,0.1526925310345399,-0.1443800296859617,0.0233578369178466,-0.1591158851667656,Financial Services,9.0,236.76622009277344,249.412712097168,249.2161631266276,250.9857971191406,,
2020-02-07,265.0528259277344,271.3204136587717,256.97092756911144,260.59952059037926,48051418.0,251.28680572509765,,2.5398243882383955,0.0076814783634936,-0.0168015765225958,0.0236465606774785,-0.0304916513541585,Financial Services,9.0,239.24026794433595,249.31375579833983,250.137060546875,251.28680572509765,,
2020-02-10,266.372314453125,270.4957349458946,260.18719783092257,261.3417668624596,25742518.0,251.67853088378905,,2.5702358186624297,0.0049782096107527,-0.0188853995618626,0.0154799138988417,-0.0232198178511936,Financial Services,9.0,250.19204711914065,249.31787872314453,251.7094533284505,251.67853088378905,,
2020-02-11,284.4740600585937,297.71019766378816,269.25866950834705,270.49570965748006,69988414.0,253.22893142700195,,2.9874429155345346,0.0679565578826481,-0.0491375220581958,0.046528451847132,-0.0534860385762862,Financial Services,9.0,261.4242126464844,251.35896759033204,254.11752522786455,253.22893142700195,,
2020-02-12,280.1857604980469,293.1332645372719,265.83627368466745,283.1546120500827,67124341.0,254.39585800170897,,2.8886066458637703,-0.0150744836266041,0.0105960115416232,0.0462104284536446,-0.051214190142541,Financial Services,9.0,271.8234619140625,253.38769073486327,256.50635681152346,254.39585800170897,,
2020-02-13,274.51904296875,287.4474478752,272.04247613029327,285.43264160432307,26986301.0,255.4423225402832,,2.7580007462604765,-0.0202248591049878,0.0397553427170276,0.0470947471134879,-0.0090214755656811,Financial Services,9.0,274.12080078125,255.44351043701167,257.64874165852865,255.4423225402832,255.6127978515625,
2020-02-14,269.3140563964844,280.77333985794604,267.5511118189324,276.198041977165,21883294.0,256.34605712890624,,2.638036772376257,-0.0189603843725265,0.0255611818885013,0.0425498899492691,-0.0065460548221686,Financial Services,9.0,274.973046875,257.10665740966795,257.8668528238932,256.34605712890624,256.0240539550781,
2020-02-17,258.3585205078125,272.3363345010234,257.05727885714265,269.2301280656632,19019907.0,257.1246620178223,,2.3855347528246136,-0.0406794061745634,0.0420795394573487,0.054102392155432,-0.0050365733946463,Financial Services,9.0,273.3702880859375,261.7811676025391,257.33534851074216,257.1246620178223,256.0168823242187,
2020-02-18,251.89431762695312,258.52644266362097,246.22764761369453,258.52644266362097,21305448.0,257.3017288208008,,2.236548496123444,-0.0250202813832257,0.0263289982050718,0.0263289982050718,-0.0224962201078737,Financial Services,9.0,266.8543395996094,264.1392761230469,256.5240915934245,257.3017288208008,255.95401306152343,
2020-02-19,256.4276123046875,263.05973627234124,254.24489851157057,256.88934409150687,21844451.0,257.9054450988769,,2.3410313870547985,0.0179968119981492,0.0018006320874319,0.0258635328233429,-0.0085120076324831,Financial Services,9.0,262.1027099609375,266.9630859375,256.2926971435547,257.9054450988769,255.93722839355468,
2020-02-20,283.9215087890625,302.0128875616944,252.9436598745617,255.21032754028496,79019256.0,259.2323570251465,,2.974707772965495,0.1072189388547857,-0.1011236569262821,0.0637196486091962,-0.1091070875419852,Financial Services,9.0,263.983203125,269.052001953125,258.2900746663411,259.2323570251465,257.15049865722654,257.0078653971354
2020-02-24,277.75115966796875,294.4993369597183,273.67955549634354,281.2351155553345,45510551.0,259.8177955627441,,2.832494226294,-0.0217325878106613,0.0125434431724087,0.0602992164344904,-0.0146591797366121,Financial Services,9.0,265.6706237792969,270.32183532714845,259.96131286621096,259.8177955627441,258.2109704589844,257.63181559244794
2020-02-25,272.5881652832031,288.7906844765212,267.2572823077182,283.3338563477365,40110114.0,260.1306495666504,,2.7134980838565386,-0.0185885610376482,0.0394209743235522,0.0594395548188402,-0.0195565459342171,Financial Services,9.0,268.516552734375,270.94342041015625,264.0262959798177,260.1306495666504,259.4030401611328,258.10016072591145
2020-02-26,269.9017639160156,280.98324194779497,264.9906213463716,272.5042185241372,34812045.0,260.4225791931152,,2.6515821924356056,-0.0098551650780454,0.00964222897384,0.0410574494623441,-0.0181960373225726,Financial Services,9.0,272.1180419921875,269.48619079589844,266.7988647460937,260.4225791931152,260.26499145507813,258.6480178833008
2020-02-27,265.87213134765625,275.5264516116624,258.73631191857754,273.6795529154809,34324075.0,260.7212593078613,,2.558707651938329,-0.0149299971585708,0.029365325084093,0.0363118925442473,-0.0268392907256151,Financial Services,9.0,274.00694580078124,268.05482788085936,269.3110392252604,260.7212593078613,261.1257452392578,258.94884796142577
2020-02-28,234.9362335205078,257.1412227210505,231.5782087608368,254.5387395208357,42001398.0,259.77002868652346,,1.8457003871750124,-0.1163563013180063,0.0834375596585736,0.0945149620720571,-0.014293345514871,Financial Services,9.0,264.2098907470703,264.0965469360352,267.4379648844401,259.77002868652346,260.22786376953127,258.3270640055338
2020-03-02,238.75601196289065,293.61784433018045,234.2226618686855,258.4004811353174,78706428.0,259.0736999511719,,1.9337382322190688,0.0162587881194127,0.0822784272987442,0.229781993409309,-0.0189873756766792,Financial Services,9.0,256.4108612060547,261.0407424926758,265.6848439534505,259.0736999511719,259.13640869140625,257.9109522501628
2020-03-03,245.5979919433593,255.0424700882573,237.9165016383309,247.65478953376595,53343328.0,260.77292861938474,,2.0914314551116746,0.0286567861651675,0.0083746514950371,0.0384550299868742,-0.031276682045511,Financial Services,9.0,251.01282653808596,259.76468963623046,264.2998891194662,260.77292861938474,258.3070849609375,258.0046712239583
2020-03-04,237.4967498779297,250.04737711140845,227.0448828193257,248.49430262961485,45960455.0,261.2321044921875,,1.9047148943533023,-0.0329857829916541,0.0463061189567342,0.0528454694219169,-0.0440084635430848,Financial Services,9.0,244.53182373046877,258.32493286132814,261.16806844075523,261.2321044921875,257.24442810058594,257.6427968343099
2020-03-05,239.63748168945312,251.8523363415478,235.31401628047104,242.53380343211225,45788185.0,261.8045028686523,,1.9540542522104605,0.0090137309778923,0.0120862634769816,0.0509722208979142,-0.0180416910514227,Financial Services,9.0,239.2848937988281,256.6459197998047,258.4648498535156,261.8045028686523,256.43398620605467,257.4856033325196
2020-03-06,213.6547393798828,217.34856547329264,204.1682981982914,215.71153707436065,48529946.0,259.3356224060059,,1.355206786114323,-0.1084252017939389,0.0096267356410979,0.0172887627212523,-0.0444007992012023,Financial Services,9.0,235.02859497070312,249.6192428588867,254.4072296142578,259.3356224060059,254.82174194335937,256.0279856363932
2020-03-09,179.36082458496094,192.289243672852,171.09167187538657,192.289243672852,44963158.0,255.0510223388672,,0.5648043053919015,-0.160510901346993,0.0720805065309402,0.0720805065309402,-0.046103449450063,Financial Services,9.0,223.1495574951172,239.78020935058595,248.4103474934896,255.0510223388672,251.8888714599609,253.13860015869145
2020-03-11,164.16574096679688,183.81022436270607,156.5681901863775,173.48427390900707,62427328.0,249.9406936645508,,0.2145896431580074,-0.0847179625390624,0.0567629572853138,0.1196625025429785,-0.0462797581010279,Financial Services,9.0,206.86310729980468,228.9379669189453,242.13082885742188,249.9406936645508,249.99096435546875,249.733088684082
2020-03-12,137.3434600830078,147.7533642691829,110.395271898158,147.7533642691829,55681714.0,242.58416366577148,,-0.4036074182145175,-0.1633853733783223,0.0757946842163692,0.0757946842163692,-0.1962102030090317,Financial Services,9.0,186.83244934082032,215.68213653564453,234.49410502115884,242.58416366577148,246.35217346191405,245.50909830729168
2020-03-13,137.3434600830078,148.59287406201042,117.53108358108432,123.61752239371458,41739053.0,235.44204864501955,,-0.4036074182145175,0.0,-0.0999387788905095,0.0819071688757782,-0.1442542403544316,Financial Services,9.0,166.37364501953124,202.8292694091797,226.55516153971357,235.44204864501955,242.71833129882813,241.4239293416341
2020-03-16,128.94837951660156,138.2669115273037,125.9261560257224,127.68911493848957,25906288.0,228.1635154724121,,-0.5970963373196252,-0.0611247201820343,-0.0097656487257359,0.0722655999682604,-0.0234374677852392,Financial Services,9.0,149.432373046875,192.23048400878903,216.2236195882161,228.1635154724121,237.3549725341797,237.25684712727863
2020-03-17,134.40518188476562,146.87186848624222,126.01009884528574,129.32616088524784,39655942.0,221.41807174682617,,-0.4713285399013052,0.0423177273620683,-0.0377888778415728,0.0927545086183143,-0.0624610072450744,Financial Services,9.0,140.44124450683594,181.79540100097657,206.66722106933597,221.41807174682617,232.12906677246093,233.31426696777345
2020-03-18,113.7113265991211,142.71631943330956,95.32610099511729,138.26692329363752,43008856.0,214.1857120513916,,-0.9482783034758692,-0.1539662012688374,0.2159467964091646,0.2550756701348049,-0.1616833270164832,Financial Services,9.0,130.3503616333008,168.60673446655272,196.07543182373047,214.1857120513916,226.0226272583008,230.05086390177408
2020-03-19,75.3458251953125,106.32366515661222,68.33593635276546,102.4199542593677,83000619.0,205.3582874298096,,-1.8325222769349787,-0.3373938423835531,0.3593315089969917,0.4111420889080255,-0.0930361944324839,Financial Services,9.0,117.95083465576172,152.39164199829102,183.1050359090169,205.3582874298096,217.65749786376952,224.95195032755532
2020-03-20,76.22731018066406,96.96315206286452,68.00013364199677,78.07422325688829,149087094.0,196.3482723236084,,-1.8122059052606487,0.0116991881509899,0.0242290206993649,0.2720264145888798,-0.107929513965117,Financial Services,9.0,105.72760467529297,136.0506248474121,170.46204783121746,196.3482723236084,209.4991598510742,219.88654352823892
2020-03-23,80.80262756347656,83.82485147100411,68.62976370503176,68.62976370503176,46131777.0,186.1923282623291,228.6816505432129,-1.706754479516659,0.0600220232350935,-0.1506493566546718,0.0374025449253287,-0.1506493566546718,Financial Services,9.0,96.09845428466797,122.76541366577148,160.1864741007487,186.1923282623291,201.7505032348633,213.8122194925944
2020-03-24,75.72359466552734,88.86189123984117,74.00260534740904,88.14831223084238,25599972.0,176.09095001220703,225.0154693603516,-1.823815486585012,-0.0628572739662365,0.1640798699559267,0.1735033397760097,-0.02272725331807,Financial Services,9.0,84.36213684082031,112.40169067382811,149.3176462809245,176.09095001220703,194.006884765625,207.5012451171875
2020-03-25,79.79521179199219,81.43224723584886,69.84703960951605,71.4421053127885,23827119.0,166.4513023376465,221.44061737060548,-1.7299732904824472,0.0537694643849022,-0.1046818009704432,0.0205154596008096,-0.1246712924129926,Financial Services,9.0,77.57891387939453,103.96463775634766,138.26412760416667,166.4513023376465,186.86435241699215,201.2820083618164
2020-03-26,80.29891967773438,87.30880819127569,74.00261022017811,79.7952180826925,43291253.0,156.9711601257324,217.97727478027343,-1.718363884999553,0.0063125076609263,-0.0062728315282869,0.0872974199612433,-0.0784108862588114,Financial Services,9.0,78.56953277587891,98.26018371582032,127.78427225748698,156.9711601257324,180.00053649902344,194.4761703491211
2020-03-27,76.3112564086914,92.30388471596528,74.9260680169532,83.95077743555646,44707103.0,147.49311637878418,214.3665553283692,-1.8102711215744791,-0.0496602355927919,0.1001100150409128,0.2095710260832819,-0.0181518226396341,Financial Services,9.0,78.58632202148438,92.15696334838869,116.89585723876954,147.49311637878418,172.7958822631836,187.68035354614256
2020-03-30,76.68902587890625,77.94829052602809,71.86185910234374,75.09396738540177,17388796.0,139.5807559967041,210.82854080200195,-1.8015643312245124,0.0049503767595132,-0.0207990449118902,0.016420402172147,-0.0629446876034742,Financial Services,9.0,77.76360168457032,86.93102798461913,107.76480967203776,139.5807559967041,164.50658294677734,181.08601964314775
2020-03-31,81.22237396240234,83.23719465793509,77.27668642755462,79.66928510532858,18338844.0,131.70407409667968,207.4282009887696,-1.6970802094028727,0.0591133872355394,-0.019121441313605,0.0248062276099612,-0.0485788255422596,Financial Services,9.0,78.86335754394531,81.61274719238281,101.22224629720051,131.70407409667968,156.6454315185547,174.81629689534506
2020-04-01,83.40509033203125,88.14831048348348,81.47422360506481,82.52361081988091,26029334.0,123.59442901611328,204.2405743408203,-1.6467731959404264,0.0268733387507151,-0.0105686536474117,0.0568696722534527,-0.0231504662278976,Financial Services,9.0,79.58533325195313,78.58212356567383,95.83820292154948,123.59442901611328,149.0781085205078,168.98451588948566
2020-04-03,81.138427734375,83.11127151256585,78.49397465888472,82.6915165999249,16819469.0,115.77651290893554,200.89628326416016,-1.699014993089042,-0.0271765498800227,0.0191412245580391,0.024314542853226,-0.0325918698369099,Financial Services,9.0,79.75323486328125,79.16138381958008,92.09120076497396,115.77651290893554,141.5275750732422,163.29265289306642
2020-04-07,82.355712890625,85.92361516238365,81.18040204724423,85.46189052164999,23227417.0,107.91242446899416,197.65633178710937,-1.6709591349870956,0.0150025726433233,0.0377166018239711,0.0433230694814956,-0.014271151352204,Financial Services,9.0,80.96212615966797,79.77422409057617,88.42535095214843,107.91242446899416,134.18691833496095,157.490256245931
2020-04-08,81.30632019042969,86.00756324868739,79.79520840323792,81.0124889066042,24381046.0,101.29500350952148,194.1347927856445,-1.6951454257167031,-0.0127421967871128,-0.0036138799928134,0.0578213728926213,-0.0185854160371856,Financial Services,9.0,81.88558502197266,79.82459335327148,85.24921366373698,101.29500350952148,128.0417218017578,150.73641662597657
2020-04-09,82.52361297607422,84.28657923180701,81.4742257338395,82.27175860086405,21029539.0,96.45314292907716,190.4644172668457,-1.6670893917732872,0.0149716871061619,-0.0030519067952489,0.0213631734258159,-0.0127162057548178,Financial Services,9.0,82.14583282470703,80.50459518432618,81.79044240315756,96.45314292907716,121.79242584228516,144.22883173624675
2020-04-13,78.78780364990234,82.64953723579777,74.29643771360155,82.27175926262841,25159458.0,92.18424606323242,186.7135516357422,-1.7531919256067665,-0.0452695803230886,0.0442194787940428,0.0490143576416375,-0.0570058527872969,Financial Services,9.0,81.22237548828124,80.40385437011719,79.4622075398763,92.18424606323242,115.12001831054688,137.7688196818034
2020-04-15,77.02483367919922,82.06187786969024,75.97544647894323,78.99767730445917,27784770.0,89.16831474304199,182.9727848815918,-1.7938246689554265,-0.0223761786600496,0.0256130851703835,0.0653950674073482,-0.0136240112458611,Financial Services,9.0,80.3996566772461,80.07644577026367,79.57414143880209,89.16831474304199,108.70114166259764,131.3395886739095
2020-04-16,89.23967742919922,92.429801728857,75.68162580320373,75.7235955448205,61342868.0,86.76312561035157,179.5596078491211,-1.5122982564892011,0.1585831889085747,-0.1514582108961799,0.0357478241916409,-0.1519285144968407,Financial Services,9.0,81.77644958496094,81.36928787231446,80.44163258870442,86.76312561035157,102.6852294921875,125.45184020996092
2020-04-17,105.2322998046875,107.07921278039694,93.6470916297696,98.13845765595904,92093533.0,85.57732162475585,176.58503692626954,-1.1437020062671464,0.1792097734572883,-0.0674112621494991,0.0175508183241963,-0.1100917512628746,Financial Services,9.0,86.5616455078125,84.22361526489257,82.07027740478516,85.57732162475585,98.34833190917968,121.12837575276691
2020-04-20,108.29650115966795,111.57058659072572,103.34341045565392,110.60514598437936,58051985.0,84.27188758850097,173.69731521606445,-1.0730786211303698,0.029118448999667,0.0213178154417714,0.0302326058182671,-0.0457363871498619,Financial Services,9.0,91.71622314453126,86.93102798461913,84.24180450439454,84.27188758850097,95.50575897216795,116.7797253926595
2020-04-21,97.29894256591795,102.71377197189808,94.99029787870356,100.74092831927548,42286237.0,83.45126838684082,171.4110256958008,-1.3265491754946486,-0.1015504515472355,0.035375366500264,0.0556514722892458,-0.0237273358407811,Financial Services,9.0,95.41845092773436,88.3204132080078,85.40871988932291,83.45126838684082,92.8310870361328,111.8364237467448
2020-04-22,97.005126953125,98.64216252916552,90.66684055419812,95.70388525571758,39305328.0,84.53423347473145,168.7848635864258,-1.3333210063169765,-0.0030197205133438,-0.0134141538522619,0.0168757634514675,-0.0653397052094953,Financial Services,9.0,99.41450958251951,89.9070831298828,86.52246704101563,84.53423347473145,91.2175537109375,107.1533696492513
2020-04-23,100.27920532226562,101.58043983471464,96.5433951316034,97.00512698378029,25559561.0,85.73682823181153,166.22665740966798,-1.2578603982025722,0.0337516013016789,-0.0326496238972325,0.0129761151204506,-0.0372540865143128,Financial Services,9.0,101.6224151611328,91.69943237304688,88.12033030192057,85.73682823181153,89.73498352050781,102.50809377034506
2020-04-24,94.8224105834961,99.39773085561282,93.18536773719516,95.70389021855584,21997026.0,86.4378173828125,162.86245864868164,-1.3836280197794228,-0.0544160149777126,0.0092961107994986,0.0482514654917776,-0.0172643031982343,Financial Services,9.0,99.54043731689453,93.05104141235353,89.3292226155599,86.4378173828125,88.3699447631836,98.54701614379884
2020-04-27,97.08907318115234,101.16069160133232,95.70388481678208,96.5433946583082,24050618.0,87.50609130859375,159.50318359375,-1.331386222630807,0.0239042920730256,-0.0056203906883115,0.0419369377703606,-0.0142671911367999,Financial Services,9.0,97.2989517211914,94.50758743286131,90.38700256347656,87.50609130859375,86.87730041503906,95.80462443033854
2020-04-28,98.30635833740234,100.7409339373866,96.2075909761062,98.76809017474264,24401961.0,88.43164863586426,156.14186447143555,-1.3033303645288603,0.0125378182772302,0.0046968664606166,0.0247651895681908,-0.0213492534642862,Financial Services,9.0,97.50043487548828,96.45944290161133,91.3804204305013,88.43164863586426,86.2611016845703,93.60931167602538
2020-04-29,106.53353118896484,111.15082786529948,98.51623278449462,99.9014210688581,76139459.0,89.74337921142578,152.58305389404296,-1.1137113644790302,0.0836891223589586,-0.0622537340693511,0.0433412525127385,-0.0752561030784708,Financial Services,9.0,99.40611572265624,99.41031265258788,93.07342732747396,89.74337921142578,87.5086099243164,92.58231404622396
2020-04-30,111.40267944335938,113.2495996237221,106.95329029865437,109.72366697651373,33815389.0,91.49795036315918,149.20739227294922,-1.001487756229774,0.0457053117460063,-0.015071562688035,0.0165787770060032,-0.0399396959475039,Financial Services,9.0,101.630810546875,101.62661285400392,95.00989176432292,91.49795036315918,88.91562469482422,91.71762135823568
2020-05-04,101.91624450683594,106.11377921696796,100.36315565813535,104.51872062575418,15345560.0,92.75931129455566,145.75533630371095,-1.22013009414537,-0.0851544593354833,0.0255354397280964,0.0411861203328629,-0.0152388743935358,Financial Services,9.0,103.04957733154296,101.29500732421874,96.38388671875,92.75931129455566,89.7601693725586,90.8165501912435
2020-05-05,99.81746673583984,106.785385050906,98.55820923770344,104.9384649521717,21827364.0,93.68906593322754,142.36540451049805,-1.2685024997631162,-0.0205931623673134,0.0513036283507797,0.0698066034224877,-0.0126156026526793,Financial Services,9.0,103.59525604248049,100.44710388183594,97.53681030273438,93.68906593322754,90.72392425537107,89.66362635294597
2020-05-06,103.72118377685548,105.77797412550008,99.3137645956084,100.7829067178138,20223664.0,94.70487060546876,139.2726577758789,-1.1785300468743596,0.0391085565349654,-0.0283286109167731,0.0198299930038357,-0.0424929510130652,Financial Services,9.0,104.6782211303711,101.08932800292968,99.19903564453124,94.70487060546876,91.68096313476562,89.33062159220377
2020-05-07,105.10637664794922,109.8915668190968,103.7211883176611,104.93846893547963,19110448.0,95.90326805114746,136.33689895629882,-1.1466042697171357,0.0133549658869478,-0.0015975026237653,0.0455271157065517,-0.0131789181062511,Financial Services,9.0,104.39279022216796,101.8994529724121,101.0711385091146,95.90326805114746,92.67326141357422,90.32263997395832
2020-05-08,103.46932983398438,110.39527121095976,102.168088226128,108.21255007441694,19496548.0,96.95894889831544,133.27773330688476,-1.1843347496158068,-0.01557514269042,0.045841799188639,0.0669371434809522,-0.0125761093644292,Financial Services,9.0,102.80612030029296,102.21846542358398,102.01978200276692,96.95894889831544,93.75958435058594,91.23070729573568
2020-05-11,102.83970642089844,106.11378481725404,101.70637242047184,105.77798374720982,14101012.0,98.03561820983889,129.6560972595215,-1.1988462427072206,-0.0060851212054447,0.0285714285714284,0.0318367147311329,-0.0110203931912069,Financial Services,9.0,102.99081268310547,103.02019500732422,101.860275777181,98.03561820983889,94.80561157226562,91.96527659098308
2020-05-12,99.90142059326172,100.99277757071896,94.6125218559714,100.74093038230215,24248401.0,98.90450859069824,126.09910247802736,-1.2665675402354777,-0.0285715112372162,0.0084033818944218,0.0109243389230728,-0.0529411764705882,Financial Services,9.0,103.00760345458984,103.30142974853516,101.30060373942057,98.90450859069824,95.5527734375,92.77120412190756
2020-05-13,114.67676544189452,117.23726467552667,105.2323014089253,108.29650222941989,60426082.0,100.69895668029784,122.94087448120118,-0.9260269722739004,0.1478992466862818,-0.0556369303571564,0.0223279687368713,-0.0823572586528406,Financial Services,9.0,105.19871978759764,104.93847045898436,102.45912526448568,100.69895668029784,96.80364044189452,93.9339225769043
2020-05-14,110.31131744384766,121.64467802917724,109.17798354092544,113.33354118497356,59367980.0,102.36328086853028,119.7490655517578,-1.0266413508817318,-0.0380674148004183,0.0273972227977816,0.1027397809032484,-0.0102739585491681,Financial Services,9.0,106.23970794677734,105.31624908447266,103.34620463053383,102.36328086853028,97.97055603027344,94.93433583577476
2020-05-15,112.03230285644533,113.16563671986373,107.91871509689896,110.8150151429801,29522201.0,103.50291213989256,116.6722689819336,-0.98697626313836,0.0156011681527935,-0.0108655064872227,0.0101161346729667,-0.036717872030332,Financial Services,9.0,107.95230255126953,105.37921142578124,104.12974446614584,103.50291213989256,99.15761962890625,96.1250373840332
2020-05-18,99.85944366455078,110.73107243920536,98.3903087191313,110.73107243920536,32409618.0,103.23426933288576,113.97073318481443,-1.267535019999297,-0.1086549047152271,0.1088693104597569,0.1088693104597569,-0.0147120281418212,Financial Services,9.0,107.35625,105.17353134155272,104.46554667154948,103.23426933288576,99.8997445678711,96.89738464355467
2020-05-19,101.07673645019533,104.6026691170626,98.89401520136754,102.46192479684814,26550184.0,102.8732810974121,111.21714767456056,-1.2394789860558808,0.0121900617605449,0.0137043240146099,0.0348837209302326,-0.021594694540848,Financial Services,9.0,107.59131317138672,105.29945831298828,104.73139088948568,102.8732810974121,100.64186950683592,97.55919672648112
2020-05-20,104.308837890625,105.61007229151882,99.52364080314683,100.23721979954524,22354238.0,103.22377586364746,108.39136459350586,-1.164985857705296,0.0319767095173504,-0.0390342580112832,0.0124748240629259,-0.0458752794513516,Financial Services,9.0,105.5177276611328,105.35822372436525,105.13155619303386,103.22377586364746,101.66271087646484,98.25598831176758
2020-05-21,102.25204467773438,106.3236557544903,101.11871074689034,104.30884227255736,13816351.0,103.48612174987792,105.68647048950196,-1.2123906077177535,-0.0197183024419015,0.0201149776643132,0.0398193609681678,-0.0110837287842598,Financial Services,9.0,103.90587310791015,105.07279052734376,104.84612375895182,103.48612174987792,102.67179931640624,98.95977554321288
2020-05-22,97.08907318115234,103.8051375426222,96.12363973754512,101.87427065540776,23483630.0,103.32661514282226,102.83550231933594,-1.331386222630807,-0.0504925990756865,0.0492866737467667,0.0691742555718784,-0.0099437909125558,Financial Services,9.0,100.91722717285155,104.43476486206056,103.89188334147136,103.32661514282226,102.98577514648436,99.45088755289711
