date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-01-24,672.91650390625,682.7617761220472,667.9703202933584,681.3014857940921,557102.0,,,2.151966397262401,-0.0033489090236853,0.012460657212548,0.0146307486272752,-0.0073503675183759,Fast Moving Consumer Goods,8.0,662.553076171875,654.5167175292969,,,,
2020-01-27,648.6566162109375,667.970284522229,644.4170304840686,667.970284522229,453340.0,,,1.881906314804276,-0.0360518542114585,0.0297748729121278,0.0297748729121278,-0.0065359477124182,Fast Moving Consumer Goods,8.0,662.166796875,661.5167358398437,,,,
2020-01-28,630.8033447265625,664.1076860652819,622.74814198516,650.5409864459198,709113.0,,,1.683164423260021,-0.0275234554588575,0.0312896909700328,0.0527967101270776,-0.0127697527426621,Fast Moving Consumer Goods,8.0,656.5893920898437,663.4339721679687,,,,
2020-01-29,631.2743530273438,642.4386308239469,625.6686666234526,636.4560693244914,460009.0,,,1.6884076684945,0.0007466800940718,0.0082083428105357,0.0176853023460619,-0.0088799527131245,Fast Moving Consumer Goods,8.0,651.7656860351562,660.7347717285156,,,,
2020-01-30,620.6282348632812,634.477559536554,609.9821756937529,632.1693291738318,473648.0,,,1.569895514384191,-0.0168644870696994,0.0185958254269449,0.0223150090429316,-0.0171536816591555,Fast Moving Consumer Goods,8.0,640.855810546875,652.5099670410157,643.7261800130208,,,
2020-01-31,623.7843627929688,629.2958587914018,604.8475693699929,621.8059124364413,649978.0,,,1.6050294020445404,0.0050853759986971,-0.0031716895686019,0.0088355789711616,-0.0303579162167308,Fast Moving Consumer Goods,8.0,631.0293823242188,646.7912292480469,646.6876057942708,,,
2020-02-03,631.2743530273438,640.2716852790505,621.7588606465355,623.5960261070466,622040.0,,,1.6884076684945,0.012007338883647,-0.0121632169649772,0.0142526497529309,-0.0150734658158939,Fast Moving Consumer Goods,8.0,627.5529296875,644.85986328125,650.1954671223958,,,
2020-02-04,630.5677490234375,650.9177964153404,625.574470324174,634.9957725880922,1033295.0,,,1.6805417814814685,-0.0011193294967832,0.0070222804314246,0.0322725788361664,-0.0079187029577657,Fast Moving Consumer Goods,8.0,627.505810546875,642.0476013183594,651.4579182942708,,,
2020-02-05,564.8541259765625,574.699397650032,531.5498478188878,551.1461436479815,3960795.0,,,0.9490204042374094,-0.1042134221876173,-0.0242681812846486,0.0174297596860928,-0.0589608478119829,Fast Moving Consumer Goods,8.0,614.2217651367188,632.9937255859375,645.2304361979167,,,
2020-02-06,587.2767333984375,592.36425858071,560.3318374407592,560.5673699491412,1391596.0,634.6825012207031,,1.1986279574680767,0.0396962797839337,-0.0454800299932457,0.0086629094819272,-0.0458810888041729,Fast Moving Consumer Goods,8.0,607.55146484375,624.2036376953125,637.5237996419271,634.6825012207031,,
2020-02-07,614.0804443359375,621.7117333518534,586.0049762662384,590.7156272008544,1421219.0,636.4183746337891,,1.4970057767258156,0.0456406825150265,-0.038048463113574,0.0124271813022287,-0.0457195280010256,Fast Moving Consumer Goods,8.0,605.6106811523438,618.3200317382813,633.0643798828125,636.4183746337891,,
2020-02-10,592.694091796875,614.3630866154353,588.83138093914,612.1020086144678,407137.0,637.1202575683594,,1.2589337706755277,-0.0348266301855444,0.0327452510261299,0.0365601667343542,-0.0065172083055938,Fast Moving Consumer Goods,8.0,597.89462890625,612.723779296875,629.20478515625,637.1202575683594,,
2020-02-11,574.6994018554688,602.021176697778,567.350798053667,597.0278983134166,452905.0,635.2736785888671,,1.0586176146232658,-0.030360839074423,0.0388524790279201,0.0475409836065574,-0.012786865234375,Fast Moving Consumer Goods,8.0,586.7209594726562,607.1133850097656,623.6053873697916,635.2736785888671,,
2020-02-12,567.7276611328125,580.0696018114794,555.8568430784651,579.0803765574615,580473.0,630.7467437744141,,0.9810084806452464,-0.0121311083675176,0.0199967628880304,0.0217391920873477,-0.02090935296452,Fast Moving Consumer Goods,8.0,587.2956665039062,600.7587158203125,617.7610392252604,630.7467437744141,,
2020-02-13,575.688720703125,626.4224729517501,572.0144469558971,592.4115338879975,2530144.0,624.3873657226562,,1.06963067177056,0.0140226733966554,0.0290483599616957,0.0881270562095792,-0.0063823966235437,Fast Moving Consumer Goods,8.0,584.9780639648437,596.2647644042969,611.1284464518229,624.3873657226562,624.7416137695312,
2020-02-14,573.8515014648438,584.0265539756425,567.256589839064,574.699441675099,657395.0,619.0313537597656,,1.049178821983978,-0.003191341383304,0.0014776300281358,0.0177311595157028,-0.0114923662462244,Fast Moving Consumer Goods,8.0,576.932275390625,591.2714782714844,604.5241129557292,619.0313537597656,624.5211547851562,
2020-02-17,551.8998413085938,575.4530955254428,548.5552907104136,574.6052128754735,427652.0,614.0969451904297,,0.8048138345469145,-0.0382532067969065,0.0411403843006072,0.0426766823505557,-0.0060600680555551,Fast Moving Consumer Goods,8.0,568.7734252929688,583.3340270996093,598.073661295573,614.0969451904297,623.4508911132813,
2020-02-18,532.02099609375,563.770798954004,529.712765339987,546.4355782964739,1296758.0,607.7634765625,,0.5835233386749857,-0.0360189362760271,0.0270940100269723,0.0596777253028923,-0.0043386083833358,Fast Moving Consumer Goods,8.0,560.237744140625,573.4793518066406,591.4881713867187,607.7634765625,620.2664916992187,
2020-02-19,490.802734375,538.238966478344,481.6640600240532,532.3035577771933,1714901.0,599.533969116211,,0.1246833267858535,-0.0774748779115603,0.0845570338051222,0.0966503011922914,-0.0186198521542146,Fast Moving Consumer Goods,8.0,544.8527587890625,566.0742126464844,582.1233968098958,599.533969116211,613.5679467773438,
2020-02-20,526.415283203125,530.4193368113814,490.80277084677545,490.8498658592002,1887319.0,592.0958526611328,,0.5211207709264436,0.072559801186672,-0.0675615212527964,0.0076062639821028,-0.0676509848643736,Fast Moving Consumer Goods,8.0,534.9980712890625,559.9880676269531,575.8425333658854,592.0958526611328,606.5095068359375,609.7843566894531
2020-02-24,515.7692260742188,537.0142520905196,501.6372720718366,520.0559072876611,891151.0,584.2384887695313,,0.40260929625701,-0.0202236854981247,0.0083112388190944,0.0411909531284127,-0.027399761924432,Fast Moving Consumer Goods,8.0,523.3816162109375,550.1569458007813,568.641524251302,584.2384887695313,599.90140625,607.6645650227864
2020-02-25,503.1446228027344,526.6036878302747,495.8431137383192,518.1716110230146,605215.0,576.9628890991211,,0.2620727264543003,-0.0244772325165202,0.0298661409448706,0.0466248946413521,-0.0145117501678595,Fast Moving Consumer Goods,8.0,513.6305725097657,541.2019989013672,560.0995422363281,576.9628890991211,594.0036706542969,605.147504679362
2020-02-26,484.7260437011719,503.0504897012764,480.486457313115,498.2455906263029,533848.0,569.6590240478515,,0.0570378535232699,-0.0366069282405583,0.0278911090105686,0.0378037166317419,-0.0087463556851311,Fast Moving Consumer Goods,8.0,504.17158203125,532.2046630859375,550.3767618815104,569.6590240478515,587.04509765625,600.9173400878906
2020-02-27,454.1538391113281,481.00454908423615,452.2224837542402,480.4863889888802,920221.0,560.8029983520507,,-0.2832906836964286,-0.0630710996182643,0.0579815639763801,0.0591224991633858,-0.0042526456692892,Fast Moving Consumer Goods,8.0,496.8418029785156,520.847280883789,542.9967427571614,560.8029983520507,578.9955358886718,594.1135894775391
2020-02-28,435.9236755371094,441.8590845755709,409.8266562694528,429.6113913997022,1060460.0,551.5677703857422,,-0.4862281226454922,-0.0401409434518727,-0.0144802507678201,0.0136157069953779,-0.0598660286929861,Fast Moving Consumer Goods,8.0,478.7434814453125,506.8707763671875,532.9065388997395,551.5677703857422,569.4253784179688,585.2151692708334
2020-03-02,405.9167785644531,475.7286280318958,395.7888795096729,453.0703808026087,800657.0,540.6743911743164,,-0.8202636784784155,-0.0688352082177785,0.1161656889496336,0.1719856215708455,-0.0249506785371083,Fast Moving Consumer Goods,8.0,456.7729919433594,490.0773040771484,519.0289611816406,540.6743911743164,558.7453894042969,576.0466705322266
2020-03-03,418.25872802734375,423.9586044307439,391.59642520889054,417.1752552592389,1006590.0,530.0236099243164,,-0.6828735993690934,0.0304051227114548,-0.0025904367213446,0.0136276329014883,-0.063745956824863,Fast Moving Consumer Goods,8.0,439.7958129882812,476.71319274902345,507.3999369303385,530.0236099243164,549.5294738769531,568.3023610432942
2020-03-04,401.4416809082031,422.92223780374167,396.6368111745471,415.6678525699956,668155.0,518.5673065185547,,-0.8700802834534068,-0.0402072831772232,0.0354377044994627,0.0535085366495624,-0.011969035509182,Fast Moving Consumer Goods,8.0,423.1389404296875,463.6552612304688,495.8494222005209,518.5673065185547,540.3550073242187,559.7274047851563
2020-03-05,402.9193115234375,416.59941246530985,396.05544849921057,407.0662451320076,638822.0,510.4705657958984,,-0.8536313595834935,0.0036808101537724,0.0102922185409544,0.0339524578510468,-0.0170353289800746,Fast Moving Consumer Goods,8.0,412.89203491210935,454.8669189453125,484.8621988932292,510.4705657958984,531.2208056640625,551.3116190592448
2020-03-06,375.5114440917969,389.9065321486305,364.6436394788536,387.0465820350708,904589.0,499.8823013305664,,-1.1587346243451186,-0.0680232161819484,0.0307184724321052,0.0383346187801258,-0.0289413406273885,Fast Moving Consumer Goods,8.0,400.80958862304686,439.7765350341797,471.5170471191406,499.8823013305664,521.4161340332031,541.3227467854817
2020-03-09,354.96746826171875,367.837243320084,326.7016347854477,345.1006348983888,1332073.0,486.9266525268555,,-1.387429327155331,-0.0547093201906676,-0.0277964440280908,0.0362562099602783,-0.079629363261623,Fast Moving Consumer Goods,8.0,390.6197265625,423.6963592529297,456.9247782389323,486.9266525268555,510.6634582519531,530.7244455973307
2020-03-11,341.0967102050781,381.3266873585748,335.56748487554574,352.72718580668163,1496125.0,474.3467834472656,,-1.541838041308483,-0.0390761387925658,0.0340972963198937,0.1179430230485338,-0.0162101397172902,Fast Moving Consumer Goods,8.0,375.18732299804685,407.491567993164,442.87123616536456,474.3467834472656,499.0563525390625,520.4724487304687
2020-03-12,295.7664794921875,319.0750823415498,272.88688075628903,301.2003958291291,1751726.0,460.4001373291016,,-2.046452324685172,-0.1328955377072873,0.0183723197648066,0.0788074527220992,-0.0773569701853343,Fast Moving Consumer Goods,8.0,354.0522827148437,388.5956115722656,427.1209350585938,460.4001373291016,485.6643017578125,509.3045532226562
2020-03-13,301.96307373046875,323.93701268363253,266.2136964143122,266.2136964143122,1378903.0,447.1119079589844,,-1.9774720898231148,0.0209509686456707,-0.1183898973954222,0.0727702850606748,-0.1183898973954222,Fast Moving Consumer Goods,8.0,333.86103515625,373.3765350341797,414.5316243489584,447.1119079589844,475.14865966796873,498.3275105794271
2020-03-16,321.2200622558594,330.4195622644624,276.46183314860065,285.9949998088972,1276947.0,434.3884750366211,,-1.7631040773089015,0.0637726603040852,-0.1096602192266078,0.0286392448342016,-0.1393382119190542,Fast Moving Consumer Goods,8.0,323.0027587890625,361.9061737060547,400.851942952474,434.3884750366211,464.5063928222656,488.3472381591797
2020-03-17,307.7783203125,327.94096387147965,304.7276950579234,322.4593925276976,591614.0,421.0848159790039,,-1.9127370015497616,-0.0418458979459779,0.0477001505508618,0.0655102787568262,-0.0099117613335441,Fast Moving Consumer Goods,8.0,313.56492919921874,352.0923278808594,386.9858825683594,421.0848159790039,452.2543078613281,477.81370340983074
2020-03-18,284.94635009765625,319.36108809615337,277.6534833074766,317.45445473438525,649109.0,407.737141418457,,-2.1669015647308827,-0.0741831659606872,0.1140850010031286,0.1207762022103549,-0.0255938241977138,Fast Moving Consumer Goods,8.0,302.3348571777344,338.76109008789064,372.4393310546875,407.737141418457,439.94439819335935,466.2694366455078
2020-03-19,265.8800354003906,283.42105775831874,258.9208347718767,270.83729413092,713332.0,394.4300933837891,,-2.3791470039507443,-0.0669119456723388,0.0186447196874492,0.0659734467520773,-0.0261742128100518,Fast Moving Consumer Goods,8.0,296.357568359375,325.2049255371094,357.84959716796874,394.4300933837891,427.59162353515626,454.1131795247396
2020-03-20,271.31396484375,281.22845366276874,266.1660599851172,276.3665322045912,665156.0,383.4556549072266,,-2.318656722545657,0.0204375233934973,0.018622584958909,0.0365424935820333,-0.0189739767416599,Fast Moving Consumer Goods,8.0,290.2277465820313,312.0443908691406,345.6602722167969,383.4556549072266,415.7350756835938,444.3285074869792
2020-03-23,248.9586639404297,265.0220570285496,244.1920801809234,248.8156722462282,392874.0,369.5828239440918,513.7037435913086,-2.5675150223511176,-0.0823964255440915,-0.0005743591805091,0.0645223300682698,-0.0191460850731702,Fast Moving Consumer Goods,8.0,275.7754669189453,299.3891128540039,333.1959381103516,369.5828239440918,402.66587341308593,433.0512385050456
2020-03-24,254.5832061767578,273.84021463040534,238.8058268578469,248.81565193572075,742891.0,356.5235229492188,507.20814819335936,-2.504902847092554,0.0225922735417392,-0.022654888857958,0.0756413148488566,-0.0619733703406838,Fast Moving Consumer Goods,8.0,265.1364440917969,289.35068664550784,323.10703328450523,356.5235229492188,389.8951416015625,421.0679972330729
2020-03-25,271.4569396972656,278.84514437734924,243.6200940054682,244.57339619192328,650861.0,344.9391387939453,501.0641583251953,-2.3170651322953306,0.0662798374406218,-0.0990342834311895,0.0272168568920105,-0.1025460823467679,Fast Moving Consumer Goods,8.0,262.4385620117188,282.38670959472654,313.3202473958333,344.9391387939453,378.6774255371094,410.36009216308594
2020-03-26,283.897705078125,298.3881307316533,271.6952628067769,274.9365338076428,830120.0,334.897721862793,494.5094927978516,-2.178575038408942,0.0458296089049466,-0.0315647893948851,0.0510410101749174,-0.0429818277960016,Fast Moving Consumer Goods,8.0,266.04209594726564,281.1998321533203,305.4839823404948,334.897721862793,368.7524938964844,400.6667022705078
2020-03-27,283.9454040527344,303.1547310339429,276.6048533307827,300.29478074116986,539218.0,326.3873001098633,487.0230737304688,-2.178044055364917,0.0001680146537156,0.0575792967770631,0.0676514805558921,-0.0258519793494822,Fast Moving Consumer Goods,8.0,268.5683837890625,279.3980651855469,297.55238850911456,326.3873001098633,360.47820068359374,391.2072937011719
2020-03-30,270.3129272460937,281.60973548318026,264.59302728735787,267.88198140079726,263996.0,318.1067626953125,478.371806640625,-2.329800232341004,-0.0480109084777043,-0.008993080242453,0.0417915944759899,-0.0211602901015846,Fast Moving Consumer Goods,8.0,272.8392364501953,274.30735168457034,290.5391540527344,318.1067626953125,350.2341064453125,381.0281005859375
2020-03-31,280.5134582519531,286.5670255315391,272.6485949364778,277.4628329651467,471727.0,311.8365966796875,470.3626409912109,-2.216248336340623,0.0377360088168213,-0.0108751476874469,0.0215803096126274,-0.0280373831775699,Fast Moving Consumer Goods,8.0,278.0252868652344,271.58086547851565,285.57555338541664,311.8365966796875,340.82387573242187,371.2501658121745
2020-04-01,270.4082946777344,284.80338365335814,268.6923361372415,277.4151787217648,322942.0,304.444075012207,462.75904663085936,-2.3287386059733906,-0.0360238101843314,0.025912237834202,0.0532346427937038,-0.0063458058582777,Fast Moving Consumer Goods,8.0,277.8155578613281,270.12705993652344,280.8629923502604,304.444075012207,331.51442260742186,361.8671142578125
2020-04-03,270.59893798828125,276.1758462313587,266.9286630527232,270.7895838632839,402695.0,297.9019378662109,454.9972180175781,-2.326616372399476,0.0007050202020395,0.0007045329757018,0.0206094978958084,-0.0135635230605265,Fast Moving Consumer Goods,8.0,275.1558044433594,270.5989501953125,279.18515625,297.9019378662109,322.94933837890625,353.1530456542969
2020-04-07,296.0048217773437,297.62547173019914,273.268213706298,281.22841360488377,821531.0,292.55621337890625,447.80945678710935,-2.043799108067232,0.0938875960783066,-0.0499194847020934,0.0054750795717593,-0.0768116138599537,Fast Moving Consumer Goods,8.0,277.56768798828125,273.0680358886719,278.787939453125,292.55621337890625,316.62337768554687,346.65978190104164
2020-04-08,325.4146728515625,325.6053187425427,296.0048457997362,296.48150416656347,748404.0,290.0513748168945,440.8141979980469,-1.7164098428762258,0.0993559864924801,-0.0889116905253896,0.0005858552391309,-0.0903764627271173,Fast Moving Consumer Goods,8.0,288.588037109375,280.71363677978513,279.0675801595052,290.0513748168945,312.203017578125,339.9597615559896
2020-04-09,364.8343200683594,375.60678735795614,335.66282264278743,340.23873125769705,1250005.0,290.5447174072266,434.6525543212891,-1.277591934420066,0.1211366619438764,-0.0674157760324023,0.0295270118435631,-0.079958205193267,Fast Moving Consumer Goods,8.0,305.45220947265625,291.73874816894534,282.8713134765625,290.5447174072266,310.5597192382813,334.92859802246096
2020-04-13,368.0278930664063,379.4676932385157,343.19400516328506,371.7935055935588,813127.0,291.89127655029296,429.03997985839845,-1.242041209782737,0.0087534884257832,0.0102318671983732,0.0310840574522575,-0.0674782764322708,Fast Moving Consumer Goods,8.0,324.97612915039065,301.3958435058594,288.4100830078125,291.89127655029296,308.55048583984376,330.42470703125
2020-04-15,385.23529052734375,406.92324580357314,363.3090060722547,369.124243855014,1594691.0,296.3647171020508,424.12861877441406,-1.0504891615806171,0.0467556883190715,-0.0418213156179839,0.0562979452026344,-0.0569166039411249,Fast Moving Consumer Goods,8.0,347.9033996582031,311.52960205078125,296.367100016276,296.3647171020508,307.9022302246093,327.1083485921224
2020-04-16,395.62646484375,402.9670157081391,383.2333466679217,388.4765889730798,306437.0,301.04788665771486,419.4156610107422,-0.9348150320063224,0.0269735784127718,-0.0180722891566265,0.0185542462820029,-0.0313253012048192,Fast Moving Consumer Goods,8.0,367.8277282714844,322.6977081298828,304.65460001627605,301.04788665771486,307.6105163574219,325.1574361165365
2020-04-17,396.1984558105469,410.0215489888035,390.85987607484327,407.0662611803856,350306.0,304.7968063354492,414.9270654296875,-0.9284476518437046,0.0014457854001824,0.027430206277824,0.0348893161382397,-0.0134745091945951,Fast Moving Consumer Goods,8.0,381.9844848632813,335.2862609863281,314.4705861409505,304.7968063354492,308.43799682617185,323.83326212565106
2020-04-20,396.8657531738281,408.6392209078954,382.4230101649158,392.7665027675478,707470.0,309.2511779785156,410.3886932373047,-0.9210193247543488,0.0016842502879424,-0.0103290605790438,0.0296661217046623,-0.036392011387756,Fast Moving Consumer Goods,8.0,388.390771484375,346.92149047851564,323.9560892740885,309.2511779785156,310.1139282226562,323.53156127929685
2020-04-21,379.7537231445313,389.81120295405367,375.2731229007821,375.2731229007821,284536.0,313.9915466308594,405.35828063964846,-1.1115097465888548,-0.0431179306665994,-0.0117986999749409,0.0264842164712486,-0.0117986999749409,Fast Moving Consumer Goods,8.0,390.7359375,357.8560333251953,331.1758748372396,313.9915466308594,311.6602087402344,322.24806111653646
2020-04-22,377.8470764160156,387.0465766684938,376.56009306417496,382.2799932119853,181701.0,319.58989868164065,400.3038671875,-1.1327344603710598,-0.0050207453207508,0.0117320394219191,0.0243471521329157,-0.0034060958312766,Fast Moving Consumer Goods,8.0,389.2582946777344,368.5808471679687,337.4391662597656,319.58989868164065,314.9434326171875,321.4615743001302
2020-04-23,383.85296630859375,395.5787792620822,377.9900743783081,382.2799995604074,234106.0,325.2168487548828,396.6838439941406,-1.0658771385237924,0.0158950280879387,-0.0040978366360252,0.0305476679423695,-0.0152737960752717,Fast Moving Consumer Goods,8.0,386.9035949707031,377.36566162109375,344.09967041015625,325.2168487548828,318.2190283203125,320.82602945963544
2020-04-24,376.6554260253906,387.1895637005127,373.79547598585526,383.1856511009129,209264.0,331.60168685913084,392.4714178466797,-1.1459998640198832,-0.0187507741633986,0.0173373981212263,0.0279675718103473,-0.0075930143094302,Fast Moving Consumer Goods,8.0,382.9949890136719,382.4897369384765,351.189170328776,331.60168685913084,320.43644287109373,320.8641621907552
2020-04-27,381.3266906738281,386.6652701618453,378.4667404937744,380.3733739471436,186781.0,337.9388610839844,387.8163427734375,-1.0939995360717656,0.0124019576665347,-0.0024999999999999,0.0140000152587891,-0.0075,Fast Moving Consumer Goods,8.0,379.8871765136719,384.13897399902345,357.9100524902344,337.9388610839844,323.37837768554687,321.7428029378255
2020-04-28,403.7296142578125,416.5040519600195,371.8888429424856,385.04460149837183,1573427.0,344.55249481201173,384.03705322265625,-0.8446111025233736,0.0587499488808323,-0.0462810061476165,0.0316410717744612,-0.0788665735454177,Fast Moving Consumer Goods,8.0,384.68235473632814,387.7091461181641,366.7981404622396,344.55249481201173,328.1297082519531,323.83056640625
2020-04-29,412.30950927734375,426.7045985412176,396.67511983084455,407.06626696283416,1315519.0,350.9730850219727,380.78925537109376,-0.74910006036367,0.0212515869941914,-0.0127167630057803,0.0349133089098625,-0.0379190610323337,Fast Moving Consumer Goods,8.0,391.57484130859376,390.4165679931641,376.2455118815104,350.9730850219727,333.98688720703126,327.7153340657552
2020-04-30,412.4524841308594,423.7492933838609,409.9262005738137,418.4107137903625,578127.0,357.39843902587893,377.6837518310547,-0.7475084701133439,0.0003467658404634,0.0144458571320247,0.0273893592296012,-0.0061250293166962,Fast Moving Consumer Goods,8.0,397.29474487304685,392.099169921875,384.0086893717448,357.39843902587893,339.63242797851564,331.3983144124349
2020-05-04,382.7090148925781,394.6254740797562,379.4200605197498,392.76649480938926,437557.0,363.0182434082032,373.82415771484375,-1.0786115591285903,-0.0721136867461428,0.0262797047507077,0.0311371269645239,-0.008593877449559,Fast Moving Consumer Goods,8.0,398.5054626464844,390.7502258300781,387.8283121744792,363.0182434082032,344.9824420166016,333.4479461669922
2020-05-05,376.94140625,392.7664688220948,375.1301103919764,388.4765437985525,296679.0,367.8396408081055,369.8859558105469,-1.142816343798793,-0.0150704802294689,0.0306019380128856,0.0419828183099606,-0.0048052451335692,Fast Moving Consumer Goods,8.0,397.62840576171874,388.75779113769534,388.6354512532552,367.8396408081055,349.87677001953125,335.7533823649089
2020-05-06,364.1670227050781,380.5640835321084,352.7272209447092,380.5640835321084,435159.0,372.5275772094727,366.13129943847656,-1.285020261509422,-0.033889573639595,0.0450262099660503,0.0450262099660503,-0.0314136125654451,Fast Moving Consumer Goods,8.0,389.7158874511719,387.19912109375,388.37805989583336,372.5275772094727,353.5851733398438,338.3940714518229
2020-05-07,384.0436401367188,393.71979886655055,364.1669810339524,365.1202977382297,841388.0,378.1998123168945,363.171752319336,-1.063754565229441,0.0545810471359944,-0.0492739377008102,0.0251954666568285,-0.051756251179398,Fast Moving Consumer Goods,8.0,384.0627136230469,387.8187774658203,388.2986165364583,378.1998123168945,357.5910107421875,342.3328582763672
2020-05-08,381.5650329589844,398.2004220480801,378.5144076916639,387.0466043256656,547660.0,382.4778228759766,360.98699829101565,-1.0913463194538258,-0.0064539727226103,0.0143660212367271,0.0435977819038881,-0.0079950336215647,Fast Moving Consumer Goods,8.0,377.8852233886719,387.58998413085936,387.36118774414064,382.4778228759766,361.4957958984375,346.0078938802083
2020-05-11,375.7021179199219,390.7645101680663,373.7001470279743,385.3306224246852,206876.0,384.9921951293945,357.9727349853516,-1.156612051050767,-0.015365441098196,0.0256280282849392,0.0400913157784084,-0.0053286122075422,Fast Moving Consumer Goods,8.0,376.4838439941406,387.4946533203125,385.99476521809896,384.9921951293945,365.71136352539065,350.23267567952473
2020-05-12,366.6456298828125,378.46675182917016,362.2603669901376,375.70213905756594,318168.0,385.0827606201172,354.9902630615234,-1.2574285072850369,-0.0241055016864176,0.0247009876475223,0.0322412732701489,-0.0119604940991018,Fast Moving Consumer Goods,8.0,374.4246887207031,386.02654724121095,383.9800903320312,385.0827606201172,369.156650390625,353.9680898030599
2020-05-13,382.5660095214844,395.62646095400095,375.6068087129551,395.62646095400095,445649.0,385.8096664428711,352.5786907958984,-1.0802034890993542,0.0434217084320911,0.0341390795508798,0.0341390795508798,-0.0181908497757913,Fast Moving Consumer Goods,8.0,378.1044860839844,383.9101867675781,384.1675760904948,385.8096664428711,373.642958984375,357.6717254638672
2020-05-14,388.23822021484375,392.6711369843489,373.032807442191,376.84607418463264,590074.0,385.9598129272461,350.64893432617185,-1.0170606705172025,0.014826750291941,-0.0293431852843002,0.0114180328949891,-0.0391651619571056,Fast Moving Consumer Goods,8.0,378.9434020996094,381.5030578613281,384.8603190104167,385.9598129272461,378.3485302734375,361.1497426350912
2020-05-15,402.442626953125,417.3620270397348,398.3910311002771,405.1595852847945,2621695.0,386.3006210327149,349.6147100830078,-0.8589377928193729,0.0365868325133491,0.0067511693585728,0.0370721168370355,-0.0100675116935856,Fast Moving Consumer Goods,8.0,383.1189208984375,380.5020721435547,386.09962972005206,386.3006210327149,382.6060424804688,365.0996500651042
2020-05-18,391.0981750488281,407.9718922274069,378.46672881020055,405.1595963333381,739568.0,386.0456069946289,348.7182000732422,-0.9852237697041138,-0.0281889917829659,0.0359536867763559,0.0431444538867307,-0.0322973796465568,Fast Moving Consumer Goods,8.0,386.1981323242188,381.3409881591797,387.062479654948,386.0456069946289,385.2333825683594,369.125824991862
2020-05-19,388.9055786132813,397.48542933710775,385.7119616919399,394.8161249894996,310957.0,385.6475982666016,348.37797607421874,-1.0096316639869711,-0.0056062558596013,0.0151978955850764,0.0220615264877908,-0.0082118053763301,Fast Moving Consumer Goods,8.0,390.6501220703125,382.5374053955078,387.5677388509114,385.6475982666016,386.19623291015625,372.7388956705729
