date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-02-04,18.179929733276367,18.240275324850494,17.437687550966604,17.781653739773986,133362630.0,,,-1.2505330197400315,0.0363490706800291,-0.0219074550532162,0.0033193523000074,-0.040827560568134,Metals & Mining,14.0,17.92165336608887,18.404413795471196,18.86343790690104,,,
2020-02-05,19.11125564575196,19.298325145627945,18.023033766935683,18.19401090378634,160567650.0,,,-1.2320511919890182,0.0512282459910115,-0.0479950014257435,0.0097884463137081,-0.0569414118563246,Metals & Mining,14.0,18.1055046081543,18.404413795471196,18.790889994303384,,,
2020-02-06,19.21384048461914,19.602059907799003,18.972461184411337,19.229932847206904,166660740.0,19.041958618164063,,-1.230015432759718,0.0053677707403799,0.0008375401367908,0.0202051965347913,-0.012562782562967,Metals & Mining,14.0,18.339240646362303,18.393752670288087,18.74583231608073,19.041958618164063,,
2020-02-07,18.948320388793945,19.29832232755037,18.86182586847855,19.13740179010016,116499090.0,19.011383628845216,,-1.2352845835583135,-0.0138192099615767,0.0099787948180372,0.0184713964918714,-0.0045647592261817,Metals & Mining,14.0,18.599126052856448,18.343867111206052,18.68079350789388,19.011383628845216,,
2020-02-10,17.854068756103516,18.636541884679914,17.701194374980606,18.51585222996276,267960480.0,18.906886291503906,,-1.256999613625385,-0.0577492680215377,0.0370662554793292,0.0438260398380567,-0.0085624393638927,Metals & Mining,14.0,18.661483001708987,18.268838310241694,18.555142084757488,18.906886291503906,,
2020-02-11,17.86613655090332,18.41326460083212,17.80981481658456,18.037113682843028,168243710.0,18.79725952148437,,-1.256760132578163,0.000675912866958,0.0095698995388604,0.0306237472421611,-0.0031524294107062,Metals & Mining,14.0,18.59872436523438,18.260188865661625,18.46918398539225,18.79725952148437,,
2020-02-12,18.021020889282227,18.28452833233165,17.80378013848436,18.10349309445666,117858580.0,18.688336849212646,,-1.2536865085922917,0.0086691567557214,0.0045764446798617,0.0146222261584603,-0.0120548526153181,Metals & Mining,14.0,18.38067741394043,18.24309101104736,18.39650166829427,18.688336849212646,,
2020-02-13,17.751480102539062,18.171882690714074,17.675043686866896,18.053204976803183,99652210.0,18.58142557144165,,-1.2590354485559805,-0.0149570209367811,0.0169971671388102,0.0236826780497521,-0.004305917885756,Metals & Mining,14.0,18.08820533752441,18.21372299194336,18.29190355936686,18.58142557144165,18.85120796203613,
2020-02-14,17.481943130493164,17.924472412691276,17.433666036882485,17.741425219051905,94848170.0,18.45932760238648,,-1.2643843128183745,-0.0151839153968544,0.0148428630971881,0.0253135065647378,-0.0027615404792429,Metals & Mining,14.0,17.794929885864256,18.197027969360352,18.16088803609212,18.459327602386477,18.768092880249025,
2020-02-17,17.5744686126709,17.737399552608437,17.419582318833434,17.520157276257013,97247650.0,18.35110902786255,,-1.2625481779043968,0.0052926314590478,-0.0030903544005153,0.0092708885559174,-0.0088131423629954,Metals & Mining,14.0,17.739009857177734,18.20024642944336,18.092228825887045,18.35110902786255,18.673311004638677,
2020-02-18,17.355215072631836,17.506077514549222,16.948892904314608,17.459813891766412,115024230.0,18.26109437942505,,-1.266899185544709,-0.0124756853177901,0.0060269388017855,0.0086926287738886,-0.0234121079235701,Metals & Mining,14.0,17.636825561523438,18.117774963378903,18.05240109761556,18.26109437942505,18.565172729492183,
2020-02-19,17.427629470825195,17.64084790135716,17.224467615804805,17.558377229692816,84651090.0,18.17691307067871,,-1.265462147858787,0.0041724863616096,0.0075023260671509,0.0122345056101234,-0.0116574577948478,Metals & Mining,14.0,17.518147277832032,17.94941234588623,18.001443099975585,18.17691307067871,18.454298934936524,
2020-02-20,17.844009399414062,18.010964203018194,17.21843301911839,17.258663924316316,129802370.0,18.103090953826904,,-1.2571992379407078,0.0238919429223526,-0.0328034726947054,0.0093563503508138,-0.0350580615764647,Metals & Mining,14.0,17.536653137207033,17.812429237365723,17.988033040364584,18.103090953826904,18.372471084594725,18.63211549123128
2020-02-24,16.713546752929688,17.494009454441564,16.62906415162752,17.494009454441564,175231420.0,17.966409492492676,,-1.2796328625520348,-0.0633525022981379,0.0466964141752299,0.0466964141752299,-0.0050547380846831,Metals & Mining,14.0,17.382973861694335,17.588951873779298,17.925676600138345,17.966409492492676,18.244056854248047,18.53723971048991
2020-02-25,16.948894500732422,17.11987164407939,16.671306599281046,16.856365711799384,145581760.0,17.883636379241942,,-1.2749624711474652,0.0140812570354931,-0.0054592816616469,0.0100878050388228,-0.0163779355308029,Metals & Mining,14.0,17.25785903930664,17.498434448242186,17.886117299397785,17.883636379241942,18.132459030151367,18.43740234375
2020-02-26,16.747743606567383,16.872455581027705,16.546593676506554,16.546593676506554,142707060.0,17.82339200973511,,-1.2789542382916204,-0.0118680834408607,-0.0120105689928254,0.0074464941301954,-0.0120105689928254,Metals & Mining,14.0,17.13636474609375,17.386595153808592,17.790638224283853,17.82339200973511,18.036148452758788,18.327038065592447
2020-02-27,16.6069393157959,16.731652836781738,16.375618101924765,16.691423460800408,102263790.0,17.744139003753663,,-1.2817484487970758,-0.008407358870497,0.0050872796845924,0.0075097234122616,-0.0139291900495541,Metals & Mining,14.0,16.972226715087892,17.24518699645996,17.623683802286784,17.744139003753663,17.93597579956055,18.207286898295084
2020-02-28,15.357796669006348,16.0497529112047,15.086244573611769,16.039694800961428,245328330.0,17.609770822525025,,-1.306537235327285,-0.0752181135268804,0.0444007787478539,0.0450556975789888,-0.0176817092482153,Metals & Mining,14.0,16.474984169006348,17.00581865310669,17.366614214579265,17.609770822525025,17.777469596862794,18.05622326533
2020-03-02,14.64572525024414,15.850614381434331,14.402334030103358,15.838544342616402,202207720.0,17.45961241722107,,-1.3206680365126624,-0.0463654672677912,0.0814448633981015,0.0822689973082833,-0.0166185843296988,Metals & Mining,14.0,16.061419868469237,16.722196865081788,17.079774538675945,17.45961241722107,17.585411567687988,17.88028402328491
2020-03-03,15.59113311767578,15.729925540177238,14.889118684368132,15.025900712311078,186489330.0,17.362054872512818,,-1.3019067574305856,0.064551795918463,-0.0362534525937627,0.008902009972842,-0.0450265178296611,Metals & Mining,14.0,15.78986759185791,16.523863315582275,16.92891216278076,17.362054872512818,17.46488262176514,17.742027123769123
2020-03-04,15.172738075256348,15.685670969845914,14.687966045856196,15.611244949187004,229371480.0,17.211695289611818,,-1.3102096565578305,-0.0268354480243065,0.0289009717135875,0.0338062182346676,-0.0319502008797421,Metals & Mining,14.0,15.474866485595705,16.305615615844726,16.749352264404298,17.211695289611818,17.353686904907228,17.609268124898275
2020-03-05,15.116415977478027,15.60118646044394,15.058082319674291,15.446301705666585,146284680.0,17.01195330619812,,-1.311327348330142,-0.0037120589242999,0.0218230120605342,0.0320691415007481,-0.0038589608734402,Metals & Mining,14.0,15.176761817932128,16.07449426651001,16.555711936950683,17.01195330619812,17.230663566589357,17.47610680262248
2020-03-06,14.140840530395508,14.41440455482468,13.94572485499286,14.360093214943449,148481880.0,16.758303308486937,,-1.330687292179626,-0.0645374835236097,0.0155049258972026,0.0193456692932185,-0.0137980253000695,Metals & Mining,14.0,14.93337059020996,15.704177379608154,16.315002632141113,16.758303308486937,17.07449077606201,17.303453095753987
2020-03-09,12.966123580932615,13.58566569911694,12.863537459974069,13.57761951820716,204221360.0,16.459193468093872,,-1.353999127516043,-0.0830726396311347,0.0471610449690438,0.0477815990505747,-0.0079118574119877,Metals & Mining,14.0,14.597450256347656,15.329435062408448,16.013947995503745,16.459193468093872,16.887179985046387,17.087418015797933
2020-03-11,12.058939933776855,13.116988357528466,11.912100558973137,13.034517674147732,286928700.0,16.16943702697754,,-1.372001860695346,-0.069965679525824,0.0809007877747447,0.0877397540382498,-0.0121768062209535,Metals & Mining,14.0,13.891011619567871,14.840439605712891,15.646246083577472,16.16943702697754,16.667846221923828,16.86923745473226
2020-03-12,11.564108848571776,11.73910905822084,10.749451086174853,11.063245227033535,437671340.0,15.854335641860962,,-1.3818216055989294,-0.0410343768127632,-0.0433119082582919,0.0151330475993118,-0.0704470852933504,Metals & Mining,14.0,13.169285774230955,14.32207612991333,15.260172335306804,15.854335641860962,16.403213386535644,16.65628671646118
2020-03-13,13.14313507080078,13.360377353289746,10.272726380083824,10.862095708622968,338414370.0,15.61044135093689,,-1.3504863981676265,0.1365454305996108,-0.1735536726884474,0.0165289545697202,-0.2183960428964891,Metals & Mining,14.0,12.774629592895508,13.975695705413818,14.974539375305175,15.61044135093689,16.1644885635376,16.48799123764038
2020-03-16,11.650604248046877,12.779055543087685,11.550029277256446,12.229916294651067,236054820.0,15.30539755821228,,-1.3801051355072678,-0.1135597264057463,0.0497237769192366,0.0968577484064814,-0.0086325969579895,Metals & Mining,14.0,12.27658233642578,13.604976463317872,14.561645698547364,15.30539755821228,15.861959114074708,16.27483936945597
2020-03-17,11.375027656555176,12.376754151459275,11.28451004041076,12.068995023894306,206539390.0,15.000051784515382,,-1.3855738538452151,-0.0236534162198409,0.0610079718741793,0.0880636535707084,-0.0079575732804704,Metals & Mining,14.0,11.958363151550293,13.277906703948975,14.205744425455729,15.000051784515382,15.559027404785155,16.065710512797036
2020-03-18,11.298590660095217,11.79342004742703,11.091406487635918,11.666695382728854,187721700.0,14.686257886886596,,-1.3870907185468777,-0.0067197196145639,0.0325797025228753,0.0437956734798326,-0.0183371695366429,Metals & Mining,14.0,11.806293296813966,12.848652458190918,13.829057502746585,14.686257886886596,15.296808280944823,15.857587401072184
2020-03-19,10.936521530151367,11.445431377201764,10.479911094847,10.819854969217923,187219810.0,14.365323209762574,,-1.3942758502005157,-0.0320455126516457,-0.0106676113252098,0.0465330631542544,-0.0417509748456598,Metals & Mining,14.0,11.680775833129882,12.42503080368042,13.44164269765218,14.365323209762574,15.019623680114746,15.616140460968015
2020-03-20,11.978477478027344,12.27014501294787,11.02905038569243,11.252326150390555,173077660.0,14.09286561012268,,-1.3735986091887205,0.0952730669439422,-0.0606213376423505,0.0243492994377243,-0.0792610825604914,Metals & Mining,14.0,11.447844314575196,12.111236953735352,13.133078575134276,14.09286561012268,14.77792194366455,15.37838118871053
2020-03-23,10.908360481262209,11.183935667212632,10.200312644057474,10.781635812027629,121004020.0,13.746083164215088,16.677702560424805,-1.394834696086671,-0.0893366455568414,-0.0116172058534607,0.0252627502019018,-0.0649087310985898,Metals & Mining,14.0,11.299395561218262,11.787988948822022,12.836449495951337,13.746083164215088,14.504197158813476,15.1015318552653
2020-03-24,10.938532829284668,11.49169510750629,10.403474074497888,11.14571700067425,129288020.0,13.457332468032837,16.50527681350708,-1.3942359366926451,0.0027659837676146,0.0189407642343868,0.0505700615297048,-0.048915038528231,Metals & Mining,14.0,11.21209659576416,11.585229873657228,12.589303334554035,13.457332468032837,14.242460746765136,14.83453893661499
2020-03-25,11.537959098815918,11.86784483240205,10.74341679131702,10.74341679131702,94428290.0,13.186785697937012,16.337155685424804,-1.382340537977215,0.0547995127761983,-0.0688633319544735,0.0285913419141852,-0.0688633319544735,Metals & Mining,14.0,11.2599702835083,11.533131790161132,12.319091733296712,13.186785697937012,14.001000366210938,14.624001948038735
2020-03-26,11.44342041015625,11.887961610736449,11.26842017038202,11.6666969750369,114938330.0,12.921569538116454,16.164850654602052,-1.3842166242497105,-0.0081937098103745,0.0195113486071425,0.0388468818453666,-0.0152926514540104,Metals & Mining,14.0,11.361350059509276,11.52106294631958,12.070470555623372,12.921569538116454,13.764528579711914,14.409911410013835
2020-03-27,11.153763771057127,11.877903212067736,11.031062190994945,11.706926078512094,111835940.0,12.648910760879517,15.983936443328858,-1.389964756068074,-0.0253120683080074,0.0495942283527972,0.064923325961921,-0.0110009125691349,Metals & Mining,14.0,11.196407318115234,11.322125816345215,11.80629374186198,12.648910760879517,13.513573951721192,14.18100283940633
2020-03-30,10.220428466796877,10.892269279943545,10.09169186392848,10.741406828793778,158537210.0,12.392042350769042,15.790550899505616,-1.40848645947631,-0.0836789556797108,0.0509742192990643,0.0657350927438393,-0.0125960084047965,Metals & Mining,14.0,11.058820915222167,11.179108238220216,11.54493293762207,12.392042350769042,13.208630714416504,13.929967784881592
2020-03-31,10.8460054397583,10.96066162252709,10.447728612327277,10.55031552129772,157868130.0,12.20205636024475,15.608992958068848,-1.3960721094572703,0.0612084879801017,-0.0272625640935665,0.0105712820637626,-0.0367210610065764,Metals & Mining,14.0,11.040315437316895,11.126206016540529,11.403591728210449,12.20205636024475,12.973929061889647,13.708769861857096
2020-04-01,10.715255737304688,10.77962364675533,10.383358080747437,10.701175305070237,119647990.0,11.958262491226195,15.428521270751952,-1.3986667902740215,-0.0120551020539158,-0.0013140547066395,0.0060071276905271,-0.0309743103379011,Metals & Mining,14.0,10.875774765014649,11.067872524261476,11.314012781778972,11.958262491226195,12.72458351135254,13.480129432678222
2020-04-03,10.208358764648438,10.817842796087044,10.097726458595297,10.769567243454365,125266950.0,11.7100435256958,15.249578285217286,-1.4087259783741797,-0.0473061012339174,0.0549753874980756,0.0597044094442733,-0.0108374233903556,Metals & Mining,14.0,10.628762435913083,10.99505624771118,11.223629442850749,11.7100435256958,12.46300811767578,13.241900889078776
2020-04-07,11.11152172088623,11.171866542348228,10.508071971614177,10.703186868763767,159566590.0,11.509798812866212,15.089583606719971,-1.3908030343599695,0.0884728855107882,-0.0367487786443253,0.0054308332357906,-0.0543084704714886,Metals & Mining,14.0,10.620314025878908,10.90836067199707,11.088188552856446,11.509798812866212,12.243191413879394,13.03136396408081
2020-04-08,11.05318832397461,11.78336275281952,10.727325666465118,10.90232588306684,204349980.0,11.355416202545166,14.92423833847046,-1.3919606396401516,-0.0052498117158851,-0.013648771421052,0.0660600731158398,-0.0294813268315249,Metals & Mining,14.0,10.786865997314454,10.92284345626831,11.04836082458496,11.355416202545166,12.071007080078124,12.805003261566162
2020-04-09,11.459511756896973,11.65060357652364,11.169855366627168,11.284510765333604,138556280.0,11.280085611343384,14.764485054016111,-1.383897297261424,0.0367607445935792,-0.0152712432497871,0.0166753892906177,-0.0252765036080593,Metals & Mining,14.0,10.909567260742188,10.97494134902954,11.05399309794108,11.280085611343384,11.943558540344238,12.629868761698406
2020-04-13,11.366982460021973,11.747156480749142,11.016982003723829,11.465546265542224,155103280.0,11.24548773765564,14.61973756790161,-1.3857335078766966,-0.0080744536798708,0.0086710616354783,0.0334454655898566,-0.030790973552489,Metals & Mining,14.0,11.039912605285645,10.957843685150149,11.058552551269532,11.24548773765564,11.774592514038083,12.443805027008056
2020-04-15,11.47158145904541,11.893996816506489,11.340834451301829,11.562099090453223,209917430.0,11.24086136817932,14.490116577148438,-1.3836577783635544,0.0092020023248311,0.0078905974499654,0.0368227658034021,-0.0113974701927856,Metals & Mining,14.0,11.29255714416504,10.960659790039063,11.0942232131958,11.24086136817932,11.626546249389648,12.26793295542399
2020-04-16,11.622443199157717,11.743133622634405,11.103476756918916,11.103476756918916,172487980.0,11.164826774597168,14.358725452423096,-1.3806639813934236,0.0131509104172685,-0.0446520953766766,0.0103842558237183,-0.0446520953766766,Metals & Mining,14.0,11.394741439819336,11.00752773284912,11.070487594604492,11.164826774597168,11.486787338256836,12.101783084869384
2020-04-17,11.801465034484863,12.056925516227489,11.485659732271182,11.968419830691676,174923730.0,11.172369813919069,14.23385154724121,-1.3771113574624607,0.0154031155291102,0.0141469551211614,0.0216465058360253,-0.0267598388243215,Metals & Mining,14.0,11.544396781921389,11.16563138961792,11.130027898152669,11.172369813919069,11.39321231842041,11.983238697052002
2020-04-20,11.521868705749512,11.867846859747536,11.46957005721142,11.859800677718244,119607480.0,11.179711866378783,14.111311054229736,-1.3826598460401776,-0.023691662680722,0.0293296148913848,0.0300279549119821,-0.0045390769391423,Metals & Mining,14.0,11.556868171691894,11.23321771621704,11.16891695658366,11.179711866378783,11.335442123413086,11.879110145568848
2020-04-21,10.699163436889648,11.30462509570506,10.590543068655112,11.266406121715605,169249100.0,11.149740505218508,13.974448642730714,-1.398986136187632,-0.0714038052220926,0.0530174801209371,0.056589626131688,-0.010152230020155,Metals & Mining,14.0,11.42330436706543,11.231608486175537,11.112997245788574,11.149740505218508,11.281051063537598,11.716044489542645
2020-04-22,10.795717239379885,10.85807399891124,10.42761323700911,10.705200377491533,147898560.0,11.142700290679931,13.826764392852784,-1.397070060705971,0.0090244254197787,-0.0083845158113414,0.0057760645401025,-0.0340972252429906,Metals & Mining,14.0,11.288131523132323,11.29034433364868,11.069817034403483,11.142700290679931,11.250315399169924,11.570143795013427
2020-04-23,10.874165534973145,11.224165984852483,10.821866123264035,10.862096262888098,154678570.0,11.08748469352722,13.662022590637209,-1.3955132824964382,0.0072666126625754,-0.001109903288324,0.0321864191559047,-0.0048095103519351,Metals & Mining,14.0,11.13847599029541,11.266608715057371,11.051177151997884,11.08748469352722,11.159556617736817,11.428735446929933
2020-04-24,10.763531684875488,11.016981009146347,10.63881895160588,10.71324420579448,123808460.0,11.080243253707886,13.493016414642334,-1.397708771458515,-0.0101740082714245,-0.0046720240673114,0.0235470412213305,-0.011586599725892,Metals & Mining,14.0,10.930889320373534,11.237643051147462,11.087384033203126,11.080243253707886,11.124073715209962,11.316158485412595
2020-04-27,10.928475379943848,11.139682639734827,10.88221022369796,11.023015319333958,124106120.0,11.079740381240844,13.332619514465332,-1.3944355231573209,0.0153243098917181,0.0086507894379861,0.0193263243451682,-0.0042334501966116,Metals & Mining,14.0,10.812210655212402,11.184539413452148,11.092882029215495,11.079740381240844,11.106211624145509,11.248236878712971
2020-04-28,11.004912376403809,11.079338402236436,10.843992587473672,11.018992809977314,85471050.0,11.05308804512024,13.195636386871335,-1.392918658455658,0.0069942964414084,0.0012794680313581,0.0067629821380683,-0.0146225415910781,Metals & Mining,14.0,10.873360443115237,11.148332405090333,11.112192471822103,11.05308804512024,11.09446449279785,11.213102626800538
2020-04-29,11.37100601196289,11.51181112527696,10.912384388285307,10.982786561279276,198765690.0,11.049467325210571,13.065733776092529,-1.385653661935632,0.0332663835056099,-0.0341411701194412,0.0123828193535326,-0.0403325460557393,Metals & Mining,14.0,10.988418197631836,11.13827486038208,11.189702288309734,11.049467325210571,11.111843872070311,11.20666586558024
2020-04-30,12.000604629516602,12.250030876939942,11.614397137497845,11.664684619312332,236333720.0,11.091809368133545,12.945325450897217,-1.3731595038261757,0.0553687700887098,-0.0279919237884099,0.0207844733764375,-0.0321823361357013,Metals & Mining,14.0,11.213706016540527,11.17609100341797,11.248974482218424,11.091809368133545,11.112728958129884,11.168581517537437
2020-05-04,11.00692367553711,11.511809628287956,10.866118580533252,11.46554523957581,128914590.0,11.131134128570556,12.810434322357178,-1.3928787449477875,-0.0828025740915954,0.0416666434289889,0.0458698513439277,-0.0127924113180504,Metals & Mining,14.0,11.262384414672852,11.096636867523191,11.245890172322593,11.131134128570556,11.11667148590088,11.147125498453777
2020-05-05,10.968705177307127,11.360947684972974,10.902326100990424,11.224165674429743,121823300.0,11.137269115447998,12.680169563293456,-1.3936371772986191,-0.003472223425599,0.0232899410635205,0.0357601468291211,-0.0060516784108696,Metals & Mining,14.0,11.270430374145509,11.041320514678954,11.213169733683268,11.137269115447998,11.117878379821777,11.133581415812175
2020-05-06,11.17387866973877,11.282499818155005,10.944567867966343,11.027039310135834,95077310.0,11.160200262069704,12.552157764434815,-1.389565583138723,0.0187053521008221,-0.0131413060713293,0.0097209887118607,-0.0205220414996492,Metals & Mining,14.0,11.3042236328125,11.088792037963866,11.200296147664387,11.160200262069704,11.103315162658692,11.12942434946696
2020-05-07,11.097441673278809,11.379051892448397,11.049166118026152,11.081350077303297,89583760.0,11.20465440750122,12.427002296447752,-1.3910824478403856,-0.0068406860964911,-0.0014500275333061,0.0253761387048032,-0.0043501517443338,Metals & Mining,14.0,11.249510765075684,11.11896448135376,11.175353495279948,11.20465440750122,11.089476013183594,11.134788354237877
2020-05-08,10.978763580322266,11.425315904466736,10.942556531428648,11.377040350825974,98777550.0,11.198016500473022,12.298024978637695,-1.3934375719086198,-0.0106941848806742,0.0362770149470708,0.0406741907572221,-0.0032979168035383,Metals & Mining,14.0,11.045142555236817,11.129424285888671,11.132441520690918,11.198016500473022,11.0824760055542,11.101464557647706
2020-05-11,11.11152172088623,11.385084962669024,11.06324540332101,11.085372016899818,109074080.0,11.200933170318605,12.16337522506714,-1.3908030343599695,0.0120922670018974,-0.002353386389666,0.02461978193937,-0.0043447080227072,Metals & Mining,14.0,11.06606216430664,11.164223289489746,11.086445299784344,11.200933170318605,11.118119735717771,11.108236598968508
2020-05-12,11.021004676818848,11.135660073742974,10.64083143782558,10.994854971475744,150402970.0,11.179007816314698,12.049524383544922,-1.392599312542048,-0.0081462329230062,-0.002372715202463,0.0104033525333029,-0.0344953341497904,Metals & Mining,14.0,11.076522064208984,11.173476219177246,11.053054364522298,11.179007816314698,11.125119705200197,11.11098566055298
2020-05-13,11.125603675842283,11.586236464308756,11.002902087263577,11.5661217768447,147231160.0,11.166938877105713,11.93305856704712,-1.390523583028906,0.0094908769291648,0.0395949841318667,0.0414029478208601,-0.0110287578232844,Metals & Mining,14.0,11.066867065429689,11.185545349121094,11.081483713785808,11.166938877105713,11.1415336227417,11.09724047978719
2020-05-14,10.803762435913086,11.071292208152428,10.753474953972706,10.942556377157226,107969020.0,11.133547925949095,11.814178943634031,-1.3969104066744895,-0.0289279799376669,0.0128468153633933,0.0247626485519563,-0.0046546267782803,Metals & Mining,14.0,11.008131217956542,11.128820991516111,11.082020060221357,11.133547925949095,11.165349769592286,11.07591854731242
2020-05-15,11.00088882446289,11.135659669577194,10.813819337886622,10.862095656204325,149896650.0,11.102470207214356,11.702057933807373,-1.3929985043967226,0.0182460869275069,-0.0126165413061832,0.0122509051100134,-0.0170049429242733,Metals & Mining,14.0,11.012556266784667,11.028849411010745,11.090468279520673,11.102470207214356,11.160924453735351,11.070822715759276
2020-05-18,10.725313186645508,11.111521414541397,10.558359159626038,11.027038052962975,116153670.0,11.048662614822389,11.609408264160155,-1.3984672038093464,-0.0250503065901893,0.0281320331692651,0.0360090396592585,-0.015566354484394,Metals & Mining,14.0,10.935314559936524,11.000688362121585,11.087920379638671,11.048662614822389,11.147809448242189,11.087652206420898
2020-05-19,10.942556381225586,11.28048832137667,10.761521139242475,10.940544452244618,168970940.0,11.019696998596192,11.535344886779786,-1.3941560907515809,0.0202551842356058,-0.000183862793197,0.0308823576847985,-0.0165441452322526,Metals & Mining,14.0,10.91962490081787,10.998073482513428,11.088859113057454,11.019696998596192,11.127131233215332,11.090870571136474
2020-05-20,11.393131256103516,11.42531521235645,10.866118684714444,10.94255586856243,144218120.0,11.054395389556884,11.45138484954834,-1.3852145944237348,0.0411763813847915,-0.0395479853091049,0.0028248560935075,-0.0462570437873909,Metals & Mining,14.0,10.973130416870116,11.019998741149902,11.114740371704102,11.054395389556884,11.128177185058592,11.113466421763102
2020-05-21,11.413247108459473,11.51583323282272,11.204051001818495,11.421292522310225,130358110.0,11.085271883010863,11.376195030212402,-1.3848154025690602,0.0017656122714447,0.0007049189222223,0.0089883381467497,-0.0183292366013805,Metals & Mining,14.0,11.095027351379397,11.05157928466797,11.117556444803874,11.085271883010863,11.125843811035155,11.153629366556803
