date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-01-28,140.54234313964844,143.54880207095033,139.7809675633959,142.63775691893383,931300.0,,,-1.0027364159695815,-0.0118956584949924,0.0149094837361811,0.0213918372508885,-0.0054174105770813,Capital Goods,1.0,144.6433837890625,144.55943145751954,,,,
2020-01-29,141.01087951660156,142.77440471046174,138.62913449092795,141.06944457551637,787615.0,,,-0.998738803298263,0.003333773768718,0.000415322981571,0.0125063058957273,-0.0168905054265207,Capital Goods,1.0,143.5384063720703,144.76636810302733,,,,
2020-01-30,138.8113555908203,141.83734631671643,138.2777462359904,141.73322402760152,579340.0,,,-1.0175054245236017,-0.0155982569098315,0.0210492032467006,0.0217993024635243,-0.0038441333027742,Capital Goods,1.0,141.73582763671874,143.88395233154296,142.70457560221354,,,
2020-01-31,139.67034912109375,141.45990999955862,137.33415119140167,139.5206696073665,842910.0,,,-1.010176381166216,0.0061882079215876,-0.0010716627735889,0.0128127472274972,-0.016726513138924,Capital Goods,1.0,140.45384826660157,143.11867065429686,142.7765920003255,,,
2020-02-03,130.54684448242188,134.42531548198411,129.7594332974495,133.9242356370017,851340.0,,,-1.088019296987539,-0.0653216999605394,0.0258711052570448,0.0297094197484373,-0.0060316370579022,Capital Goods,1.0,138.1163543701172,141.60177459716795,142.27725118001302,,,
2020-02-04,137.67254638671875,139.91112599132364,132.2322808114516,132.32338533351583,1217870.0,,,-1.027221891223873,0.0545834863534855,-0.0388542319699474,0.0162601743292869,-0.0395159798961339,Capital Goods,1.0,137.54239501953126,141.09288940429687,142.22041931152344,,,
2020-02-05,141.4534149169922,143.16488927076227,136.16282826110236,138.7397907073725,1172435.0,,,-0.9949630343054412,0.0274627631252862,-0.0191838720274947,0.0120992084551256,-0.0374016184691932,Capital Goods,1.0,137.6309020996094,140.58465423583985,142.38787943522135,,,
2020-02-06,148.40341186523438,151.10401807096375,140.56187912269158,141.99352590560412,2293750.0,141.9157600402832,,-0.935664765841008,0.0491327618518124,-0.0431923085801497,0.0181977366408652,-0.0528393023043413,Capital Goods,1.0,139.5493133544922,140.64257049560547,142.43907267252604,141.9157600402832,,
2020-02-07,159.51170349121094,162.4270682036935,150.07583637838405,151.104021710512,6516935.0,142.96184005737305,,-0.8408873919912284,0.07485199623351,-0.0527088708645269,0.0182768075863675,-0.0591547009172702,Capital Goods,1.0,143.51758422851563,141.9857162475586,143.25164184570312,142.96184005737305,,
2020-02-10,161.69822692871094,169.18834981874565,160.08437100940563,160.66353764554637,6103235.0,144.14490356445313,,-0.8222316926051382,0.0137076050825353,-0.0063988907164748,0.0463216142335125,-0.0099806655271292,Capital Goods,1.0,149.74786071777345,143.9321075439453,144.3171366373698,144.14490356445313,,
2020-02-11,152.9912109375,163.2665411409233,151.62463301996675,162.42707865762668,2169835.0,144.868212890625,,-0.8965210736819929,-0.0538473189013362,0.0616758810019577,0.0671628790991201,-0.0089323949340561,Capital Goods,1.0,152.81159362792968,145.17699432373047,144.9991241455078,144.868212890625,,
2020-02-12,133.74203491210938,138.60963820589254,131.58154188839634,135.48603873926658,7222600.0,144.6082389831543,,-1.0607575210032318,-0.1258188356536004,0.0130400575129823,0.036395463079218,-0.0161541808836154,Capital Goods,1.0,151.26931762695312,144.45010986328126,144.14620869954427,144.6082389831543,,
2020-02-13,135.72682189941406,137.17799043908647,133.53378943052064,133.74203402742106,2262875.0,144.0128044128418,,-1.0438230629747751,0.0148404126541742,-0.0146234019497186,0.0106918331937946,-0.0161576940961504,Capital Goods,1.0,148.73399963378907,144.14165649414062,143.33971354166667,144.0128044128418,143.27940795898436,
2020-02-14,133.52728271484375,137.262578244287,132.4925934609864,136.00663655809197,1305945.0,143.32301025390626,,-1.0625898143900665,-0.0162056338886382,0.0185681442237017,0.0279740248846389,-0.0077488976995585,Capital Goods,1.0,143.53711547851563,143.52734985351563,142.50284932454426,143.32301025390626,143.07689514160157,
2020-02-17,147.2957305908203,151.0231408093757,145.35420855937733,151.0231408093757,1626335.0,143.40200653076172,,-0.9451156450388531,0.103113368264821,0.0253056229369601,0.0253056229369601,-0.0131811154583728,Capital Goods,1.0,140.6566162109375,145.20223846435547,142.84027709960938,143.40200653076172,143.44724609375,
2020-02-18,148.1775665283203,149.6892750236387,143.08664141651434,147.91079311063916,1431685.0,143.67281494140624,,-0.9375917073230696,0.005986839767608,-0.0018003630639336,0.0102020064894874,-0.0343569221109659,Capital Goods,1.0,139.69388732910156,146.25274047851562,143.3492919921875,143.67281494140624,143.8333477783203,
2020-02-19,151.40106201171875,153.98728169947648,148.21460497843992,149.3928608015756,1448330.0,143.91607971191405,,-0.9100884289774878,0.0217542746781602,-0.0132641157430435,0.0170819124608092,-0.0210464642119365,Capital Goods,1.0,143.22569274902344,147.24750518798828,144.0419708251953,143.91607971191405,144.33172973632813,
2020-02-20,148.18496704101562,151.5863195033683,146.88815406537552,150.7267150457606,929905.0,143.93411560058593,,-0.9375285651962674,-0.0212422220027372,0.0171525361546387,0.0229534245630409,-0.0087513126434827,Capital Goods,1.0,145.71732177734376,147.2256607055664,144.66687825520833,143.93411560058593,144.35370788574218,143.68572692871095
2020-02-24,144.54647827148438,147.46616187865376,143.90918686835954,147.17715829510365,843255.0,143.85742721557617,,-0.9685726196710048,-0.024553696924764,0.0181995442232663,0.020198925923921,-0.0044089030099224,Capital Goods,1.0,147.92116088867186,145.72913818359376,144.99195353190103,143.85742721557617,144.24264038085937,143.88427276611327
2020-02-25,142.73834228515625,145.9840833921124,141.53786765428157,143.01993956689185,771335.0,143.8826286315918,,-0.9839998686231942,-0.0125090282928382,0.0019728215784728,0.0227390976733634,-0.0084103164689725,Capital Goods,1.0,147.00968322753906,143.8331497192383,145.80472005208333,143.8826286315918,144.12354187011718,144.04098561604818
2020-02-26,142.44935607910156,147.46617328088578,140.51525154508488,142.2048128268336,1675450.0,143.97797927856445,,-0.9864655361273336,-0.002024587097119,-0.0017167031076796,0.0352182511727072,-0.0135774887809438,Capital Goods,1.0,145.86404113769532,142.77896423339843,146.12317403157553,143.97797927856445,144.11106018066403,144.1717966715495
2020-02-27,138.2624969482422,142.84951155466018,137.5659213055645,141.53787468083755,828025.0,143.84056015014647,,-1.0221883571031412,-0.0293919133515382,0.0236895601113111,0.0331761302425712,-0.005038066417522,Capital Goods,1.0,143.236328125,143.23101043701172,145.9104461669922,143.84056015014647,143.78012939453126,144.14916280110677
2020-02-28,129.88137817382812,134.83149304672352,128.9476656110244,134.7870326975065,1034650.0,143.39406127929686,,-1.093697141181558,-0.0606174411673723,0.037770268476154,0.0381125835165558,-0.0071889640834736,Capital Goods,1.0,139.5756103515625,142.64646606445314,144.67564392089844,143.39406127929686,143.06241455078126,143.55735829671224
2020-03-02,134.62400817871094,145.2430553694904,128.19922744347878,132.63061953819445,5311575.0,143.14174423217773,,-1.0532324115778786,0.0365150883950081,-0.0148070813481522,0.0788792974926351,-0.0477238853763987,Capital Goods,1.0,137.59111633300782,142.75613861083986,143.01646423339844,143.14174423217773,142.6041650390625,143.1340530395508
2020-03-03,141.13771057128906,143.15331793198462,135.090854567269,136.31355934936144,1731790.0,143.6712875366211,,-0.9976566644158296,0.0483844039462211,-0.0341804554034546,0.014281139693544,-0.0428436594269806,Capital Goods,1.0,137.27098999023437,142.1403366088867,141.64576314290363,143.6712875366211,142.56030090332033,142.98144989013673
2020-03-04,141.8565216064453,143.753583338861,135.2316690052117,143.0347774861334,1541340.0,143.88048629760743,,-0.9915236761490256,0.0050929764429838,0.0083059690618731,0.0133731019972331,-0.046701078852145,Capital Goods,1.0,137.1524230957031,141.50823211669922,140.90345052083333,143.88048629760743,142.6128680419922,142.95128733317057
2020-03-05,140.88575744628906,144.946642773721,139.90759582869316,143.7758045638975,881300.0,143.85210342407223,,-0.9998063609060536,-0.0068432818538259,0.0205134086652458,0.028823959220861,-0.0069429418226949,Capital Goods,1.0,137.6770751953125,140.45670166015626,141.37969868977865,143.85210342407223,142.6078631591797,142.76295369466146
2020-03-06,135.98008728027344,139.151720019065,130.49642615810757,135.95785710791873,1090300.0,143.2309371948242,,-1.0416621701486648,-0.034820199393724,-0.0001634810860864,0.0233242440288659,-0.0403269422151737,Capital Goods,1.0,138.89681701660157,139.23621368408203,141.3965830485026,143.2309371948242,142.4946124267578,142.36814829508464
2020-03-09,126.49483489990234,133.2308489980797,123.97531718294027,132.20080947583028,1112720.0,141.5800937652588,,-1.122591564261048,-0.0697547160770731,0.0451083601986055,0.0532512976004726,-0.0199179493688876,Capital Goods,1.0,137.27098236083984,137.43104934692383,140.92775319417316,141.5800937652588,141.96759185791015,141.7153012593587
2020-03-11,126.10950469970705,130.42233977194843,124.93867773628008,126.27253352900696,859765.0,139.8006576538086,,-1.125879251123186,-0.0030462129184976,0.0012927560828037,0.0341991278334741,-0.009284208721737,Capital Goods,1.0,134.26534118652344,135.7681655883789,139.5153381347656,139.8006576538086,141.79009826660158,141.1778076171875
2020-03-12,109.7548370361328,121.90041602890918,107.45021473672846,121.90041602890918,1286420.0,137.63883895874022,,-1.265419380562595,-0.129686241354433,0.1106609906293047,0.1106609906293047,-0.0209979109954456,Capital Goods,1.0,127.84500427246094,132.49871368408202,136.95382283528645,137.63883895874022,140.67338989257811,140.15155741373698
2020-03-13,104.9381103515625,111.13317187834052,87.8053556796308,94.85260975288864,1933790.0,136.1986427307129,,-1.30651631257401,-0.0438862360388233,-0.0961090357438828,0.0590353829130656,-0.163265324814157,Capital Goods,1.0,120.65547485351564,129.16627502441406,133.85629272460938,136.1986427307129,139.21277770996093,138.94913177490236
2020-03-16,102.5667953491211,109.31021615653962,98.04647123168914,100.78089587753634,1368660.0,134.54064140319824,,-1.3267486773758497,-0.0225972718061822,-0.0174120627002709,0.0657466267173991,-0.0440720030497734,Capital Goods,1.0,113.97281646728516,126.43481674194337,130.81508127848306,134.54064140319824,137.3793130493164,137.7409797668457
2020-03-17,99.08392333984376,105.81993751289222,97.8167468710697,101.24032939321748,1132895.0,132.81847343444824,,-1.356464989623386,-0.0339571105582679,0.0217634302386025,0.0679829173693991,-0.0127889210081822,Capital Goods,1.0,108.49063415527344,122.88080825805665,127.78424428304037,132.81847343444824,134.9622018432617,136.3880989074707
2020-03-18,91.1696548461914,103.61165516394416,89.48750567522674,101.49229182904404,1045280.0,130.0121696472168,,-1.423990547020199,-0.0798743956323522,0.113224482425293,0.1364708502927112,-0.0184507572591181,Capital Goods,1.0,101.5026641845703,117.88400268554688,124.34633178710938,130.0121696472168,132.14105895996093,135.07552591959634
2020-03-19,80.38018035888672,87.39779257934005,78.43866389404826,86.27882657319472,1722160.0,126.62230033874512,,-1.5160477320093475,-0.1183450184768952,0.0733843366358639,0.0873052559613656,-0.0241541690522445,Capital Goods,1.0,95.62773284912107,111.73636856079102,120.20838673909503,126.62230033874512,129.2366177368164,133.1657803853353
2020-03-20,82.25499725341797,84.47810528729413,79.05372191078254,83.5888643352061,1267865.0,123.16499710083008,,-1.500051552966177,0.0233243678498909,0.0162162437095296,0.0270270270270269,-0.0389189161695875,Capital Goods,1.0,91.0911102294922,105.8732925415039,116.47455342610677,123.16499710083008,127.17713623046876,131.19249979654947
2020-03-23,68.01228332519531,77.06774416972269,67.43427614850735,74.84463616482684,792225.0,119.15636291503908,133.8739813232422,-1.6215722213157486,-0.1731531749292086,0.1004576306747881,0.1331444909918611,-0.0084985703821215,Capital Goods,1.0,84.18020782470703,99.07651214599608,112.3499471028646,119.15636291503908,124.4685546875,128.5127955118815
2020-03-24,62.12104797363281,70.98383767496739,61.2169831674322,70.10200304372977,904350.0,115.03509140014648,132.34460021972657,-1.6718369995689923,-0.086620167174715,0.1284742503617204,0.1426696746181162,-0.0145532767989416,Capital Goods,1.0,76.78763275146484,92.63913345336914,107.51641642252604,115.03509140014648,121.61230529785156,125.26644032796224
2020-03-25,65.73729705810547,67.87889045609612,60.705662385403095,61.357777625974144,761070.0,111.18503913879394,130.89860702514648,-1.640982696949542,0.0582129439607581,-0.0666215318871454,0.0325780568084155,-0.0765415509593419,Capital Goods,1.0,71.70116119384765,86.60191268920899,102.4897221883138,111.18503913879394,118.34996795654295,122.06774266560872
2020-03-26,70.3391342163086,72.31029264671612,65.65578702544539,68.14566838298339,1058860.0,107.5795280456543,129.5348892211914,-1.6017192300345309,0.0700034434658233,-0.031184146034266,0.028023637941658,-0.0665823832357797,Capital Goods,1.0,69.69295196533203,82.66034240722657,97.72189636230468,107.5795280456543,115.2364306640625,119.312673441569
2020-03-27,68.11602783203125,74.8446360757156,66.70805829987569,72.19172583615438,807740.0,104.07220458984376,128.11837951660155,-1.6206870598309475,-0.0316055409132673,0.0598346400082734,0.098781571061022,-0.02067016496657,Capital Goods,1.0,66.86515808105469,78.97813415527344,92.8705810546875,104.07220458984376,111.905029296875,117.12513987223308
2020-03-30,66.64877319335938,70.25020825680548,65.21116168344103,66.69323353988288,548930.0,100.91057434082032,126.49864471435546,-1.633205865251669,-0.0215405196892867,0.0006670842446645,0.0540360293354198,-0.0215699620718836,Capital Goods,1.0,66.5924560546875,75.38633193969727,88.24849344889323,100.91057434082032,108.64358154296876,114.82253824869792
2020-03-31,71.73229217529297,73.31069693250205,67.68623035162993,69.64257073246193,1390785.0,97.76598854064942,124.98682723999023,-1.5898326270215453,0.0762732566312277,-0.0291322273338813,0.0220041031639128,-0.0564050262575693,Capital Goods,1.0,68.51470489501953,72.65116882324219,84.5976572672526,97.76598854064942,105.7310140991211,112.7627052307129
2020-04-01,75.00025177001953,76.24519245771512,71.80638846652413,72.61411498079833,1101580.0,94.45911560058592,123.5725161743164,-1.5619499751553412,0.0455577187850154,-0.0318150503886045,0.0165991534470186,-0.0425847010925917,Capital Goods,1.0,70.36729583740234,71.034228515625,81.19037373860677,94.45911560058592,103.02149047851564,110.3528559366862
2020-04-03,72.54000854492188,77.66056966270916,71.30247986782896,77.36415415258396,757435.0,90.99328994750977,122.16808837890623,-1.5829410869984253,-0.0328031328833633,0.0665032401350578,0.0705894749738866,-0.0170599466682795,Capital Goods,1.0,70.807470703125,70.25021133422851,78.70938517252604,90.99328994750977,100.22511657714844,107.83160400390624
2020-04-07,75.39299774169922,76.91953567905843,73.96279809844354,76.32670464366474,854920.0,87.71865196228028,120.74523300170898,-1.558599015976449,0.0393298712531936,0.0123845307911014,0.0202477416084345,-0.0189699267318647,Capital Goods,1.0,72.26286468505859,69.56401138305664,76.73971099853516,87.71865196228028,97.71033660888672,105.29800186157226
2020-04-08,82.92933654785156,82.92933654785156,73.46630422389698,74.86686172841307,1158480.0,85.06611442565918,119.44733474731446,-1.4942980033149715,0.0999607262198576,-0.097221021595733,0.0,-0.1141095867623908,Capital Goods,1.0,75.51897735595703,71.05571670532227,75.43054707845052,85.06611442565918,95.83225494384766,103.1228141784668
2020-04-09,91.22152709960938,91.22152709960938,87.44224476994462,87.44224476994462,542865.0,83.30244903564453,118.35016036987304,-1.4235479662777986,0.0999910393226537,-0.0414297200433617,0.0,-0.0414297200433617,Capital Goods,1.0,79.41682434082031,73.96576461791992,74.90638732910156,83.30244903564453,94.0961557006836,101.34531580607096
2020-04-13,100.34368896484376,100.34368896484376,92.5553989060875,100.34368896484376,1788470.0,82.01415824890137,117.51234786987304,-1.3457165071722663,0.1000001003630801,0.0,0.0,-0.0776161424709523,Capital Goods,1.0,84.48551177978516,77.42640380859375,75.51798960367839,82.01415824890137,92.46439483642578,99.93216069539388
2020-04-15,105.36048889160156,105.36048889160156,102.26296396143856,105.36048889160156,839960.0,81.7944408416748,116.80871078491212,-1.3029125245080042,0.0499961679554704,0.0,0.0,-0.0293993029336627,Capital Goods,1.0,91.04960784912107,80.92853927612305,77.18334350585937,81.7944408416748,91.00455352783204,98.69586512247722
2020-04-16,110.62186431884766,110.62186431884766,107.48728488913488,108.78409801976863,229830.0,82.07862854003906,116.20093048095704,-1.258021792195392,0.049936892687155,-0.0166130476140049,0.0,-0.0283359844729963,Capital Goods,1.0,98.0953811645508,85.17912292480469,79.07446797688802,82.07862854003906,89.79399780273438,97.7745107014974
2020-04-17,116.14999389648438,116.14999389648438,116.14999389648438,116.14999389648438,63370.0,82.75778846740722,115.74770324707032,-1.2108550791389514,0.0499732092898278,0.0,0.0,0.0,Capital Goods,1.0,104.73951263427736,90.1292449951172,82.28364868164063,82.75778846740722,89.00079406738281,97.3167978922526
2020-04-20,121.95230102539062,121.95230102539062,121.95230102539062,121.95230102539062,333045.0,83.90120735168458,115.39334228515624,-1.161349047926952,0.0499552943074401,0.0,0.0,0.0,Capital Goods,1.0,110.8856674194336,95.15124588012696,86.27239888509115,83.90120735168458,88.81909271240234,96.8944076538086
2020-04-21,128.04359436035156,128.04359436035156,124.49403720340004,125.9761090748691,404900.0,85.74490432739258,115.34327728271484,-1.109377349210813,0.0499481623859866,-0.0161467295245083,0.0,-0.0277214738830436,Capital Goods,1.0,116.42564849853515,100.45558013916016,90.42615203857422,85.74490432739258,88.89645629882813,96.457937113444
2020-04-22,134.43875122070312,134.43875122070312,134.43875122070312,134.43875122070312,124340.0,88.4478328704834,115.27860137939452,-1.0548130477871691,0.0499451526044617,0.0,0.0,0.0,Capital Goods,1.0,122.24130096435547,106.64545440673828,94.69945983886718,88.4478328704834,89.88381286621093,96.21067810058594
2020-04-23,136.7952423095703,141.15994364797854,130.0814470349011,141.15994364797854,2263530.0,91.17484512329102,115.1854379272461,-1.0347071625238622,0.0175283619303977,0.0319068212075008,0.0319068212075008,-0.0490791577347096,Capital Goods,1.0,127.4759765625,112.7856788635254,99.2780741373698,91.17484512329102,91.15809814453124,96.07432759602864
2020-04-24,129.95547485351562,141.53787071976032,129.95547485351562,140.64862981439694,1517485.0,94.27200469970704,114.81647918701172,-1.0930649387738227,-0.0500000390406572,0.0822832202562802,0.0891258785310911,0.0,Capital Goods,1.0,130.23707275390626,117.4882926940918,103.49852091471354,94.27200469970704,92.25364532470704,95.8735071818034
2020-04-27,123.46400451660156,123.46400451660156,123.46400451660156,123.46400451660156,86370.0,97.33915252685549,114.09552520751951,-1.1484509991755607,-0.049951495650577,0.0,0.0,0.0,Capital Goods,1.0,130.53941345214844,120.712540435791,106.94730173746744,97.33915252685549,93.22884857177736,95.77247950236004
2020-04-28,117.29117584228516,122.03380166545574,117.29117584228516,117.38009654293464,1288230.0,99.91684646606446,113.207384185791,-1.2011183679011177,-0.0499969906085978,0.0007581192703622,0.0404346344822028,0.0,Capital Goods,1.0,128.38892974853516,122.40728912353516,109.76669667561848,99.91684646606446,94.2737094116211,95.47853520711264
2020-04-29,123.15276336669922,123.15276336669922,111.74822082380317,114.8605694772072,3738675.0,102.557527923584,112.610615234375,-1.1511065487249394,0.0499746675938845,-0.067332584854805,0.0,-0.0926048448376098,Capital Goods,1.0,126.13173217773438,124.18651657104492,113.14088033040365,102.557527923584,95.9846127319336,95.92513275146484
2020-04-30,118.810302734375,126.4652059388764,117.824723501666,125.67970959136854,2105050.0,105.09224166870118,112.31198059082033,-1.188156981737996,-0.0352607648713015,0.0578182758472682,0.0644296246060034,-0.0082954020823635,Capital Goods,1.0,122.53474426269533,125.00536041259764,116.03536732991536,105.09224166870118,97.44682495117188,96.38753916422526
2020-05-04,117.12814331054688,122.12272980625109,112.87460409026578,114.26774402134372,1513580.0,107.61621017456056,111.94000701904297,-1.2025093824450734,-0.0141583632489258,-0.0244211101478767,0.0426420700826943,-0.0363152620715886,Capital Goods,1.0,119.96927795410156,125.10317535400392,118.31528778076172,107.61621017456056,99.41145935058594,96.87291742960612
2020-05-05,118.6324462890625,122.98233514267017,117.75061167138898,121.38169472608516,1306475.0,109.96121788024902,111.64211029052734,-1.1896744758204845,0.0128432239767277,0.0231745068319992,0.0366669405350423,-0.0074333341784491,Capital Goods,1.0,119.00296630859376,124.7711898803711,120.14268239339192,109.96121788024902,101.67191528320312,97.52453486124676
2020-05-06,117.29857635498048,120.19602965311242,115.74981392261029,120.04782472355797,570110.0,112.07613410949708,111.04216720581054,-1.2010552257743154,-0.0112437193685772,0.0234380369652351,0.0247015214350376,-0.0132035910451562,Capital Goods,1.0,119.00444641113282,123.696688079834,121.27300821940104,112.07613410949708,103.73436645507812,98.39549891153972
2020-05-07,114.74942016601562,118.3063836425228,114.14176526593712,117.52830494910631,488715.0,114.18660469055176,110.37360427856446,-1.2228049544686914,-0.0217322005788914,0.0242169832237086,0.0309976596950214,-0.0052954942970462,Capital Goods,1.0,117.32377777099607,121.72775497436524,121.89893697102865,114.18660469055176,105.5107778930664,99.54114023844402
2020-05-08,110.97754669189452,117.6765184279238,110.11795353007948,115.89802525311153,655370.0,115.96583213806151,109.56513397216796,-1.2549870644103194,-0.0328705231683443,0.0443376043883692,0.0603633071347986,-0.0077456493447412,Capital Goods,1.0,115.7572265625,119.14598541259764,121.92264912923176,115.96583213806151,107.22523864746094,100.4985585530599
2020-05-11,111.71858215332033,116.52050352575505,110.87380157420324,111.4518087437406,1143560.0,117.40529441833496,108.83580627441408,-1.2486644544781804,0.0066773458552215,-0.0023879054355845,0.0429822978405209,-0.0075616836772751,Capital Goods,1.0,114.6753143310547,117.32229614257812,121.6272216796875,117.40529441833496,109.02803100585938,101.95543518066408
2020-05-12,109.53994750976562,112.77827122804771,107.54655885036388,110.71077444534076,495720.0,118.32121543884276,108.13567565917968,-1.2672528456589989,-0.0195010946394286,0.0106885840480319,0.0295629475081993,-0.0181978237594465,Capital Goods,1.0,112.85681457519532,115.92989044189451,120.7997314453125,118.32121543884276,110.54033721923828,103.53606516520182
2020-05-13,114.26774597167967,115.01619954892644,111.01459846843716,114.81611666807406,696640.0,119.01741828918458,107.56626373291016,-1.2269146606888282,0.0431604959596367,0.0047989981051195,0.0065499986096886,-0.0284695167090176,Capital Goods,1.0,112.25064849853516,115.627547454834,119.88134155273436,119.01741828918458,112.11103698730469,105.1537467956543
2020-05-14,113.77125549316406,115.22369101967152,111.45922680536844,112.63747132454796,683365.0,119.43795661926268,106.9927017211914,-1.2311507813525215,-0.0043449748158914,-0.0099654711877923,0.0127662784436333,-0.020321729577244,Capital Goods,1.0,112.05501556396484,114.68939666748048,118.50350850423176,119.43795661926268,113.76028686523438,106.60148417154949
2020-05-15,113.97132873535156,116.19443653393198,112.35586452191474,114.7123646682117,612955.0,119.6054298400879,106.5068783569336,-1.2294437306996742,0.0017585570390362,0.0065019504561614,0.0195058513684842,-0.0141743035846149,Capital Goods,1.0,112.65377197265624,114.20549926757812,116.98191426595052,119.6054298400879,115.30342010498048,108.12999420166015
2020-05-18,109.85858917236328,116.2981939488711,108.37651714305652,114.8605822712736,399930.0,119.29085960388184,106.1064225769043,-1.264534153982818,-0.0360857384802305,0.045531197301855,0.0586172171427066,-0.0134907251264755,Capital Goods,1.0,112.28177337646484,113.47854385375976,115.64212188720704,119.29085960388184,116.38059020996094,109.57032140096028
2020-05-19,108.9915771484375,111.74823199607796,108.36910961698632,111.59260945955911,279375.0,118.64282341003418,105.59377395629885,-1.2719316121600688,-0.0078920731684026,0.0238645258576195,0.025292365885174,-0.0057111526205683,Capital Goods,1.0,112.17209930419922,112.51445693969728,114.67729339599607,118.64282341003418,117.09139221191408,110.81229756673176
2020-05-20,112.14097595214844,114.41595052570976,108.9915730443978,108.9915730443978,783310.0,117.84769248962402,105.013839263916,-1.2450605362222225,0.0288957998967362,-0.0280843186980511,0.0202867377802389,-0.0280843186980511,Capital Goods,1.0,111.74674530029296,111.99869689941406,114.33394673665364,117.84769248962402,117.56328369140626,112.05032170613607
2020-05-21,110.54774475097656,114.2677486268778,109.74001822693448,113.22288515597272,661260.0,116.6531421661377,104.38766372680664,-1.2586541898880557,-0.0142073955362375,0.0241989595628773,0.0336506536997298,-0.0073065852755439,Capital Goods,1.0,111.10204315185548,111.57852935791016,113.49361216227211,116.6531421661377,117.77077392578126,113.31724624633787
2020-05-22,109.79930114746094,113.94910720932268,108.9545205721841,111.15539836438384,806370.0,115.30334510803225,103.76593460083008,-1.265040007041973,-0.0067703199662878,0.012350690785378,0.0377944669819758,-0.0076938611307033,Capital Goods,1.0,110.26763763427736,111.4607048034668,112.89287872314452,115.30334510803225,117.73787139892578,114.46412302652996
